Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
37089.0,38232.56707945458,1143.5670794545804,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36028.0,38238.69162558866,2210.691625588661,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36331.0,38248.44956012047,1917.449560120469,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36304.0,38262.312146548116,1958.3121465481163,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36301.0,38278.08157210327,1977.0815721032704,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36295.0,38293.026571487826,1998.026571487826,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36386.0,38310.43153654543,1924.4315365454313,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
36241.0,38323.10659920198,2082.1065992019794,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
40615.0,41089.27272727273,474.27272727272793,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
41078.0,41043.621212121216,-34.37878787878435,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
41229.0,40972.10376492194,-256.89623507805663,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
40467.0,40850.158325681055,383.15832568105543,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
40135.0,40699.10514465129,564.1051446512865,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
38975.0,40589.42097938367,1614.4209793836708,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39056.0,40534.261555482095,1478.261555482095,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39571.0,40442.81773364136,871.8177336413573,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39312.0,40444.10802169541,1132.108021695407,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39110.0,40464.639720905005,1354.6397209050047,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39291.0,40481.82859159224,1190.8285915922388,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
38580.0,40431.08164398257,1851.0816439825721,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39088.0,40245.13895967306,1157.1389596730587,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39223.0,40192.34527831903,969.3452783190296,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
38902.0,40150.63976516028,1248.639765160282,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39423.0,40118.55640732161,695.5564073216083,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39973.0,40087.25065520205,114.25065520204953,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
40493.0,40046.722701173865,-446.27729882613494,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
40817.0,39997.230658751454,-819.769341248546,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
40025.0,39944.208888552,-80.79111144800117,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39224.0,39878.5265159288,654.5265159288028,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39318.0,39813.88775497705,495.88775497704773,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39847.0,39757.766199560065,-89.2338004399353,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
39722.0,39716.16321790416,-5.836782095837407,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
43410.0,43233.43939393939,-176.56060606060782,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43015.0,43308.08585858586,293.08585858585866,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43092.0,43371.564202632384,279.56420263238397,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43694.0,43450.51627384961,-243.4837261503926,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43847.0,43642.123692928675,-204.87630707132485,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
44422.0,43697.83436046518,-724.1656395348182,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43225.0,43831.45811295648,606.4581129564831,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43005.0,43942.706402923744,937.7064029237445,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
42144.0,44040.2439056245,1896.2439056244984,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
42717.0,44112.61028485018,1395.6102848501832,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43277.0,44124.20891598634,847.208915986339,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
42556.0,44191.73692637166,1635.736926371661,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
41970.0,44360.49205009817,2390.492050098168,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
41750.0,44456.84646864316,2706.8464686431616,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
41594.0,44549.92345907547,2955.9234590754713,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
41502.0,44635.27482490159,3133.274824901593,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
41469.0,44712.26227066538,3243.2622706653783,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
41177.0,44801.70353492545,3624.703534925451,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
40934.0,44884.1333056404,3950.1333056403964,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
40532.0,44972.20822737393,4440.208227373929,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
40120.0,45065.39070607152,4945.390706071521,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
39779.0,45163.5282468268,5384.528246826798,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
39425.0,45263.131163406826,5838.131163406826,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
39186.0,45350.62636960408,6164.626369604077,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
43421.0,44607.954545454544,1186.9545454545441,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
43170.0,44548.272727272735,1378.2727272727352,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
43032.0,44399.19903581268,1367.1990358126786,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
43000.0,44195.07323232324,1195.0732323232369,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
43322.0,44054.44190180038,732.4419018003828,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
43046.0,43960.61195054308,914.6119505430834,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
42988.0,44019.34889878487,1031.3488987848687,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
42680.0,43978.31883202194,1298.3188320219415,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
42469.0,43896.929550635694,1427.9295506356939,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
42073.0,43777.092986119715,1704.0929861197146,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
41781.0,43661.859556887684,1880.8595568876844,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
41576.0,43672.37742460318,2096.3774246031826,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
41263.0,43512.37732897137,2249.3773289713718,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
40894.0,43443.729191804014,2549.7291918040137,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
40382.0,43389.33752701882,3007.337527018819,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
40066.0,43335.400139516816,3269.400139516816,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39849.0,43266.08700584034,3417.087005840338,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39755.0,43182.91465565201,3427.9146556520136,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39609.0,43087.94917919299,3478.9491791929904,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39232.0,43009.13777361215,3777.1377736121503,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
38949.0,42937.68890289974,3988.6889028997393,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39193.0,42869.213033401706,3676.2130334017056,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39301.0,42796.09384437378,3495.093844373783,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
39812.0,42715.42540822906,2903.425408229057,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
45277.0,45981.98484848484,704.9848484848408,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
44580.0,46177.60101010101,1597.6010101010106,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
44979.0,46361.43839914295,1382.4383991429495,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
45205.0,46511.815478012446,1306.815478012446,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
44564.0,46559.69226199862,1995.6922619986217,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43902.0,46570.00605831296,2668.00605831296,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43568.0,46550.33238088364,2982.332380883643,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43421.0,46629.81265681216,3208.812656812159,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43508.0,46816.25609831304,3308.256098313039,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43757.0,46943.41647530759,3186.4164753075893,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
42600.0,47105.4065492558,4505.4065492558,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43785.0,47211.45014140004,3426.4501414000406,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
43270.0,47246.9291786868,3976.929178686798,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
44041.0,47321.513917108336,3280.5139171083356,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
44888.0,47404.957102761626,2516.9571027616257,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
46299.0,47503.214452201835,1204.2144522018352,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
46588.0,47618.689751354184,1030.6897513541844,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
47582.0,47737.74890860639,155.74890860638698,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
48459.0,47850.545977068934,-608.454022931066,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
48982.0,47943.68964358127,-1038.3103564187331,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
50254.0,48025.64003339228,-2228.3599666077207,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
50438.0,48114.73414739342,-2323.265852606579,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
50955.0,48205.52771564777,-2749.4722843522322,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
52344.0,48307.70562512351,-4036.2943748764883,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
46439.0,45170.833333333336,-1268.1666666666642,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
47331.0,45064.944444444445,-2266.0555555555547,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
48351.0,44943.44865319865,-3407.5513468013523,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
48424.0,44928.744668911335,-3495.255331088665,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
48073.0,45026.452296534364,-3046.547703465636,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
51229.0,45159.24073932366,-6069.759260676343,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
52534.0,45136.33204350325,-7397.667956496749,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
54298.0,45045.56405183407,-9252.435948165927,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
55973.0,44890.58557611593,-11082.414423884067,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
55564.0,44684.194697044746,-10879.805302955254,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
56566.0,44609.116604823335,-11956.883395176665,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57664.0,44620.89757138973,-13043.10242861027,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
56845.0,44664.50931750143,-12180.490682498566,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57937.0,44621.627614627614,-13315.372385372386,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57724.0,44565.00545932693,-13158.99454067307,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57415.0,44483.88818274435,-12931.111817255653,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
58764.0,44389.814750355334,-14374.185249644666,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
60128.0,44305.33011694609,-15822.66988305391,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
58007.0,44249.78925478811,-13757.210745211887,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57364.0,44209.68947078426,-13154.310529215742,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57166.0,44177.26667518484,-12988.733324815163,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
57678.0,44139.156358068874,-13538.843641931126,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
58378.0,44076.98630488086,-14301.013695119138,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
56334.0,44002.94171465786,-12331.058285342137,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2020.0
43778.0,44182.893939393936,404.8939393939363,Mês 13,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
43663.0,44351.93434343433,688.9343434343318,Mês 14,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
43503.0,44495.91727884909,992.9172788490905,Mês 15,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42493.0,44556.74599530659,2063.745995306592,Mês 16,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42353.0,44705.59713487801,2352.5971348780076,Mês 17,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42255.0,44851.182927247166,2596.182927247166,Mês 18,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42207.0,44990.13381094188,2783.1338109418793,Mês 19,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42230.0,45113.408492508446,2883.408492508446,Mês 20,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42630.0,45273.298955311984,2643.298955311984,Mês 21,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42574.0,45428.982822723876,2854.982822723876,Mês 22,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42475.0,45576.9568146377,3101.9568146376987,Mês 23,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42338.0,45712.48352403532,3374.4835240353204,Mês 24,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42295.0,45830.43019044559,3535.4301904455933,Mês 25,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42793.0,45968.48126958972,3175.48126958972,Mês 26,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42942.0,46113.518419106316,3171.5184191063163,Mês 27,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
43050.0,46263.963714179044,3213.9637141790445,Mês 28,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
43158.0,46403.93317745228,3245.93317745228,Mês 29,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
41712.0,46544.53280723147,4832.532807231473,Mês 30,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42502.0,46685.6837221711,4183.683722171103,Mês 31,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42782.0,46826.388922875034,4044.388922875034,Mês 32,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42624.0,46963.07458151427,4339.074581514273,Mês 33,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42779.0,47101.37553830826,4322.375538308261,Mês 34,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42824.0,47241.992681687516,4417.992681687516,Mês 35,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
42051.0,47384.85277801198,5333.852778011977,Mês 36,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2015.0
45091.0,45091.87878787879,0.878787878791627,Mês 13,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45622.0,45165.55050505051,-456.44949494949105,Mês 14,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45754.0,45249.40618304255,-504.59381695745105,Mês 15,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45887.0,45345.50691255994,-541.4930874400598,Mês 16,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
46020.0,45439.28942238424,-580.7105776157623,Mês 17,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
44693.0,45499.612757639654,806.6127576396539,Mês 18,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45498.0,45534.43980665971,36.43980665971321,Mês 19,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45863.0,45503.348019399826,-359.6519806001743,Mês 20,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45558.0,45547.05413002331,-10.945869976691029,Mês 21,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
46083.0,45611.43433724553,-471.56566275446676,Mês 22,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45230.0,45662.847910662,432.8479106619998,Mês 23,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45349.0,45740.485659887934,391.48565988793416,Mês 24,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45241.0,45798.767147765146,557.7671477651456,Mês 25,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45708.0,45839.473465702045,131.47346570204536,Mês 26,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45355.0,45877.244601144324,522.2446011443244,Mês 27,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45420.0,45914.76082127848,494.7608212784835,Mês 28,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45518.0,45956.62934144129,438.62934144128667,Mês 29,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45342.0,46006.47211698236,664.4721169823606,Mês 30,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45850.0,46062.20955916448,212.20955916448293,Mês 31,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
45098.0,46120.874642805065,1022.8746428050654,Mês 32,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
44535.0,46168.50999252051,1633.5099925205068,Mês 33,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
44050.0,46213.22539333068,2163.2253933306783,Mês 34,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
43478.0,46258.254341586966,2780.254341586966,Mês 35,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
42764.0,46301.84470986163,3537.8447098616307,Mês 36,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2016.0
49538.0,49722.01515151515,184.01515151515196,Mês 13,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
48793.0,49834.64141414141,1041.6414141414134,Mês 14,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
49498.0,49912.61210590756,414.61210590755945,Mês 15,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
50176.0,50026.36205489236,-149.63794510764274,Mês 16,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
50035.0,50160.9856790278,125.98567902779905,Mês 17,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
49903.0,50329.02799356177,426.02799356177275,Mês 18,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
50575.0,50470.37294268157,-104.62705731843016,Mês 19,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
49656.0,50550.11948119454,894.1194811945388,Mês 20,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
48662.0,50713.67367151419,2051.6736715141888,Mês 21,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
49318.0,50852.16473673457,1534.1647367345722,Mês 22,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
48886.0,50930.06159620203,2044.061596202031,Mês 23,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
48089.0,51070.568102610094,2981.568102610094,Mês 24,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
46975.0,51199.57397799347,4224.5739779934665,Mês 25,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
46735.0,51332.61980901042,4597.619809010423,Mês 26,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
46501.0,51466.74290487141,4965.742904871411,Mês 27,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
46268.0,51594.02300996059,5326.023009960591,Mês 28,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
46036.0,51717.21628475972,5681.216284759721,Mês 29,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
45810.0,51838.77319468421,6028.7731946842105,Mês 30,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
45551.0,51965.75665922413,6414.756659224127,Mês 31,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
45400.0,52096.42542534265,6696.425425342648,Mês 32,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
44265.0,52219.594392130275,7954.594392130275,Mês 33,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
43550.0,52348.22636045364,8798.226360453642,Mês 34,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
44009.0,52480.661602327775,8471.661602327775,Mês 35,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
42908.0,52605.76269999918,9697.762699999177,Mês 36,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2017.0
53798.0,56765.92424242424,2967.92424242424,Mês 13,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
53480.0,56898.06565656565,3418.0656565656536,Mês 14,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
53164.0,56908.60613712886,3744.6061371288597,Mês 15,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
52850.0,56860.38439955107,4010.384399551069,Mês 16,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
52543.0,56822.515743214215,4279.515743214215,Mês 17,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
52238.0,56833.264304482436,4595.264304482436,Mês 18,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
51940.0,56946.13288269397,5006.132882693972,Mês 19,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
51643.0,57061.00624586319,5418.006245863187,Mês 20,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
51348.0,57209.39196269361,5861.391962693611,Mês 21,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
51060.0,57302.40596789799,6242.40596789799,Mês 22,Fiat,Grand Siena ESSEN.SUBLIME 1.6 Flex,2018.0
