Marca,Modelo,Ano-modelo,Mes 1,Mes 2,Mes 3,Mes 4,Mes 5,Mes 6,Mes 7,Mes 8,Mes 9,Mes 10,Mes 11,Mes 12,Mes 13,Mes 14,Mes 15,Mes 16,Mes 17,Mes 18,Mes 19,Mes 20,Mes 21,Mes 22,Mes 23,Mes 24,Mes 25,Mes 26,Mes 27,Mes 28,Mes 29,Mes 30,Mes 31,Mes 32,Mes 33,Mes 34,Mes 35,Mes 36
Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018,"53,441.00","53,282.00","53,032.00","53,756.00","54,480.00","55,206.00","55,000.00","55,176.00","54,931.00","55,215.00","55,786.00","55,965.00","54,632.00","54,304.00","53,978.00","53,654.00","53,903.00","53,579.00","53,519.00","53,012.00","52,895.00","52,615.00","52,119.00","51,747.00","51,234.00","50,866.00","50,435.00","50,078.00","50,021.00","49,638.00","49,452.00","49,072.00","48,909.00","49,635.00","49,823.00","51,320.00"
Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019,"58,125.00","57,747.00","57,377.00","59,040.00","58,650.00","58,262.00","59,227.00","59,257.00","59,327.00","58,946.00","58,301.00","58,213.00","58,125.00","58,067.00","57,754.00","57,339.00","56,785.00","56,320.00","55,896.00","55,289.00","55,210.00","55,622.00","55,896.00","56,965.00","57,200.00","57,811.00","58,751.00","61,010.00","61,048.00","63,088.00","64,409.00","66,170.00","66,894.00","68,107.00","68,735.00","69,784.00"
Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015,"49,130.00","49,145.00","48,532.00","48,445.00","49,060.00","49,005.00","49,648.00","50,020.00","50,030.00","50,098.00","49,154.00","48,987.00","48,710.00","48,459.00","47,890.00","46,740.00","47,757.00","46,620.00","45,473.00","45,512.00","46,167.00","45,326.00","44,704.00","44,380.00","44,207.00","44,695.00","44,124.00","43,703.00","43,323.00","43,898.00","44,754.00","43,495.00","44,102.00","43,266.00","43,870.00","43,063.00"
Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016,"52,445.00","52,322.00","52,192.00","52,206.00","52,409.00","52,605.00","52,714.00","51,984.00","51,975.00","51,056.00","50,376.00","50,235.00","50,883.00","51,483.00","50,348.00","49,759.00","49,424.00","48,054.00","49,854.00","49,067.00","49,128.00","49,457.00","49,355.00","48,908.00","49,571.00","50,224.00","50,362.00","51,051.00","51,741.00","52,448.00","53,133.00","51,642.00","50,609.00","51,170.00","50,958.00","51,045.00"
Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017,"57,370.00","58,011.00","58,367.00","57,000.00","57,105.00","57,878.00","57,481.00","57,410.00","57,248.00","56,845.00","57,610.00","57,607.00","57,515.00","57,478.00","57,198.00","57,948.00","58,739.00","59,536.00","57,941.00","58,113.00","56,950.00","55,894.00","56,696.00","56,696.00","55,253.00","54,834.00","54,598.00","54,458.00","54,411.00","54,084.00","53,689.00","53,290.00","52,943.00","52,728.00","52,358.00","51,912.00"
Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018,"59,525.00","59,244.00","58,981.00","59,794.00","60,623.00","61,447.00","59,898.00","60,096.00","59,668.00","60,102.00","60,710.00","60,285.00","59,392.00","58,736.00","58,433.00","58,318.00","58,555.00","58,168.00","57,746.00","57,314.00","56,968.00","56,742.00","56,375.00","55,842.00","55,157.00","54,548.00","54,054.00","53,599.00","53,313.00","52,921.00","52,488.00","52,005.00","51,705.00","52,391.00","52,794.00","53,401.00"
Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019,"61,767.00","61,313.00","61,203.00","61,144.00","62,291.00","61,854.00","62,686.00","63,320.00","63,619.00","63,578.00","63,007.00","62,959.00","62,635.00","62,097.00","61,572.00","60,774.00","60,113.00","59,515.00","58,804.00","58,308.00","57,893.00","58,552.00","59,249.00","59,649.00","60,182.00","60,495.00","60,624.00","63,079.00","63,480.00","65,346.00","66,774.00","68,084.00","68,991.00","70,597.00","71,422.00","72,770.00"
Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015,"38,640.00","38,558.00","38,067.00","37,576.00","38,020.00","38,490.00","39,047.00","39,345.00","39,392.00","39,464.00","39,662.00","39,810.00","40,175.00","39,654.00","39,708.00","39,210.00","39,488.00","39,819.00","38,863.00","38,712.00","38,967.00","38,344.00","37,985.00","38,444.00","38,728.00","39,196.00","39,198.00","38,887.00","38,902.00","38,687.00","37,523.00","37,990.00","38,519.00","38,469.00","38,991.00","38,267.00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015,"53,025.00","53,202.00","53,875.00","53,945.00","54,615.00","54,720.00","55,425.00","55,118.00","54,116.00","53,399.00","52,486.00","52,624.00","52,447.00","51,250.00","50,088.00","50,291.00","50,375.00","49,258.00","48,541.00","48,510.00","48,210.00","47,389.00","47,545.00","47,820.00","47,795.00","46,683.00","47,085.00","45,997.00","45,601.00","46,201.00","45,621.00","45,783.00","46,419.00","45,537.00","44,692.00","44,451.00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017,"57,754.00","58,391.00","58,894.00","59,020.00","59,146.00","59,055.00","57,545.00","57,541.00","56,455.00","56,282.00","57,045.00","55,999.00","56,763.00","57,537.00","57,714.00","58,467.00","59,280.00","60,093.00","60,285.00","58,555.00","57,383.00","56,297.00","57,010.00","57,690.00","56,215.00","56,069.00","55,966.00","55,931.00","55,906.00","55,100.00","54,308.00","53,642.00","53,274.00","52,976.00","52,518.00","52,175.00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018,"61,178.00","60,965.00","60,726.00","61,538.00","62,344.00","63,178.00","62,215.00","61,460.00","61,299.00","61,499.00","62,388.00","61,492.00","60,961.00","60,839.00","60,818.00","60,467.00","60,817.00","59,782.00","58,590.00","57,670.00","56,935.00","56,603.00","56,320.00","55,715.00","55,241.00","54,324.00","53,630.00","52,987.00","52,694.00","52,378.00","51,805.00","51,350.00","50,903.00","51,054.00","51,020.00","51,812.00"
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015,"56,262.00","56,020.00","55,912.00","55,664.00","55,449.00","55,296.00","55,285.00","55,510.00","55,632.00","56,151.00","55,702.00","54,895.00","56,152.00","55,899.00","54,667.00","54,240.00","54,069.00","53,898.00","52,404.00","52,100.00","51,890.00","52,614.00","51,959.00","51,183.00","51,520.00","50,320.00","49,588.00","48,400.00","48,560.00","49,214.00","47,596.00","47,018.00","47,639.00","47,014.00","46,123.00","46,735.00"
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016,"58,026.00","57,810.00","56,516.00","57,713.00","56,749.00","56,662.00","56,403.00","56,199.00","55,421.00","54,892.00","54,161.00","54,463.00","53,177.00","53,155.00","52,382.00","53,101.00","53,829.00","54,573.00","52,741.00","51,975.00","52,669.00","53,371.00","52,408.00","53,112.00","52,130.00","51,186.00","50,808.00","51,500.00","52,179.00","52,873.00","53,585.00","52,646.00","51,593.00","52,281.00","53,012.00","54,064.00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2015,"50,065.00","50,223.00","50,295.00","50,368.00","50,015.00","49,838.00","50,550.00","50,595.00","50,710.00","50,774.00","51,072.00","52,263.00","51,415.00","50,277.00","50,959.00","51,035.00","50,959.00","49,789.00","47,847.00","47,395.00","48,078.00","47,169.00","47,758.00","47,600.00","46,491.00","46,345.00","46,247.00","46,050.00","46,151.00","44,825.00","43,357.00","43,357.00","43,926.00","44,510.00","44,189.00","43,370.00"
Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Aut.,2015,"64,780.00","64,515.00","64,371.00","64,227.00","64,083.00","63,952.00","63,807.00","64,102.00","64,362.00","64,484.00","64,480.00","64,501.00","64,690.00","64,552.00","63,810.00","64,016.00","64,195.00","62,779.00","63,112.00","63,847.00","63,796.00","63,051.00","63,029.00","62,686.00","61,259.00","61,287.00","60,121.00","60,331.00","59,700.00","59,553.00","58,716.00","59,009.00","58,451.00","59,120.00","59,110.00","58,605.00"
Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Aut.,2016,"67,144.00","66,892.00","66,706.00","66,589.00","66,316.00","66,184.00","66,145.00","66,021.00","66,862.00","67,734.00","67,213.00","68,205.00","68,068.00","68,238.00","67,799.00","67,320.00","66,759.00","64,854.00","64,493.00","65,745.00","65,656.00","65,445.00","65,189.00","65,320.00","64,964.00","66,021.00","66,090.00","65,256.00","66,121.00","67,025.00","67,799.00","66,352.00","65,228.00","65,965.00","65,854.00","65,705.00"
Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015,"71,410.00","71,415.00","71,536.00","72,446.00","72,615.00","73,505.00","73,810.00","73,898.00","73,976.00","74,306.00","75,147.00","74,588.00","74,602.00","74,680.00","72,996.00","72,535.00","70,917.00","70,720.00","70,546.00","69,910.00","69,647.00","69,275.00","69,079.00","68,196.00","66,582.00","66,924.00","66,428.00","64,876.00","64,541.00","62,681.00","63,583.00","63,854.00","64,241.00","63,525.00","63,298.00","62,531.00"
Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016,"77,966.00","77,785.00","77,421.00","77,230.00","76,982.00","76,848.00","76,679.00","76,594.00","76,417.00","76,279.00","75,985.00","75,803.00","74,038.00","72,264.00","71,639.00","71,449.00","72,121.00","71,887.00","71,719.00","70,895.00","71,842.00","72,189.00","70,898.00","69,569.00","70,179.00","69,127.00","69,034.00","68,754.00","69,667.00","70,623.00","71,564.00","70,246.00","70,370.00","70,796.00","70,218.00","69,835.00"
Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015,"107,597.00","107,783.00","107,897.00","108,033.00","107,276.00","107,912.00","108,046.00","108,251.00","108,467.00","108,810.00","106,825.00","106,368.00","106,152.00","105,781.00","105,446.00","105,133.00","107,054.00","106,591.00","106,100.00","105,325.00","104,450.00","105,985.00","104,693.00","103,389.00","100,992.00","98,647.00","98,419.00","99,715.00","101,028.00","98,188.00","99,588.00","100,465.00","100,865.00","100,337.00","101,703.00","99,879.00"
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015,"61,585.00","60,833.00","61,567.00","62,248.00","62,074.00","62,223.00","62,085.00","62,084.00","61,970.00","61,732.00","60,631.00","59,247.00","57,825.00","56,443.00","55,574.00","55,528.00","54,754.00","54,522.00","52,969.00","53,326.00","52,895.00","51,911.00","51,653.00","51,026.00","49,821.00","49,851.00","49,395.00","48,435.00","48,240.00","47,531.00","47,396.00","46,254.00","45,406.00","46,034.00","46,007.00","45,170.00"
Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015,"56,010.00","55,158.00","54,908.00","54,739.00","54,490.00","54,263.00","55,045.00","55,485.00","55,502.00","54,488.00","54,037.00","52,820.00","53,640.00","52,456.00","51,198.00","50,006.00","49,708.00","50,886.00","49,173.00","48,752.00","48,399.00","49,020.00","48,384.00","47,789.00","47,693.00","46,634.00","47,140.00","47,427.00","46,874.00","46,879.00","46,159.00","45,762.00","46,362.00","46,266.00","44,514.00","43,800.00"
Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015,"55,891.00","55,670.00","55,685.00","56,355.00","56,991.00","56,653.00","56,504.00","56,695.00","55,723.00","55,605.00","54,646.00","53,336.00","52,122.00","50,952.00","52,075.00","51,105.00","49,919.00","49,905.00","47,958.00","47,924.00","48,059.00","48,289.00","47,679.00","46,968.00","47,312.00","47,083.00","46,079.00","45,777.00","45,460.00","44,172.00","44,706.00","45,312.00","44,495.00","44,825.00","43,989.00","43,179.00"
Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015,"74,840.00","74,565.00","76,256.00","77,227.00","76,686.00","77,588.00","78,688.00","78,630.00","77,271.00","76,807.00","75,468.00","73,763.00","75,418.00","73,633.00","73,741.00","72,009.00","70,371.00","70,220.00","67,481.00","67,499.00","67,554.00","67,144.00","66,529.00","66,559.00","65,007.00","63,487.00","64,310.00","62,814.00","61,567.00","61,201.00","59,629.00","60,372.00","60,284.00","60,726.00","59,623.00","58,525.00"
Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015,"56,665.00","56,732.00","56,837.00","56,919.00","56,520.00","56,248.00","56,984.00","57,103.00","57,188.00","57,283.00","57,381.00","57,487.00","57,555.00","57,615.00","57,691.00","57,751.00","56,435.00","55,090.00","54,389.00","55,138.00","54,385.00","53,459.00","53,907.00","53,654.00","53,642.00","53,425.00","53,244.00","51,991.00","50,767.00","50,633.00","49,169.00","49,834.00","50,491.00","50,552.00","49,627.00","50,103.00"
Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015,"60,336.00","60,529.00","60,610.00","60,719.00","60,293.00","60,184.00","61,022.00","61,326.00","61,405.00","61,499.00","61,569.00","61,606.00","61,589.00","60,209.00","58,811.00","57,963.00","57,388.00","56,017.00","57,075.00","57,033.00","57,484.00","56,776.00","56,915.00","56,157.00","55,590.00","54,530.00","54,003.00","53,233.00","53,763.00","53,474.00","52,070.00","52,054.00","51,109.00","51,813.00","50,859.00","50,562.00"
Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016,"64,329.00","64,045.00","63,866.00","63,587.00","63,373.00","63,111.00","62,915.00","62,819.00","62,571.00","62,570.00","62,395.00","62,125.00","61,089.00","59,774.00","59,693.00","60,506.00","59,985.00","59,112.00","58,843.00","59,306.00","58,237.00","59,021.00","57,951.00","57,324.00","58,095.00","56,998.00","56,811.00","56,325.00","56,990.00","56,952.00","55,873.00","54,866.00","55,034.00","53,995.00","54,682.00","53,864.00"
Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015,"28,431.00","28,420.00","28,312.00","28,624.00","29,326.00","29,365.00","29,396.00","29,453.00","29,510.00","29,551.00","29,754.00","29,390.00","29,351.00","29,206.00","29,175.00","29,824.00","30,355.00","31,046.00","31,220.00","31,212.00","30,782.00","30,735.00","30,350.00","30,774.00","30,038.00","29,811.00","29,342.00","29,340.00","29,508.00","29,382.00","29,904.00","29,918.00","30,310.00","29,750.00","30,154.00","30,570.00"
Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016,"31,576.00","31,467.00","31,370.00","32,121.00","32,867.00","32,728.00","32,523.00","32,464.00","32,521.00","32,447.00","32,028.00","31,854.00","31,097.00","31,095.00","30,606.00","30,594.00","30,508.00","30,933.00","30,885.00","31,299.00","31,711.00","31,882.00","31,490.00","31,929.00","32,352.00","32,780.00","32,748.00","33,174.00","33,621.00","33,202.00","33,661.00","32,891.00","32,233.00","32,656.00","32,369.00","32,441.00"
Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019,"35,311.00","35,377.00","35,427.00","35,465.00","36,104.00","35,984.00","35,480.00","35,635.00","36,325.00","36,488.00","36,285.00","36,130.00","35,810.00","35,422.00","35,219.00","34,954.00","34,868.00","34,788.00","34,590.00","34,451.00","34,398.00","34,766.00","35,130.00","35,919.00","36,462.00","36,485.00","36,329.00","38,261.00","38,604.00","39,623.00","40,776.00","41,266.00","42,285.00","43,024.00","43,774.00","44,478.00"
Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020,"37,641.00","37,494.00","38,199.00","38,670.00","38,320.00","38,081.00","37,522.00","37,439.00","37,398.00","37,493.00","37,925.00","38,815.00","39,349.00","39,441.00","40,207.00","42,332.00","42,680.00","44,087.00","44,291.00","44,730.00","46,815.00","46,837.00","47,302.00","48,448.00","48,583.00","49,149.00","49,698.00","50,027.00","50,473.00","50,316.00","49,262.00","48,931.00","48,271.00","48,170.00","49,730.00","48,088.00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015,"53,556.00","53,520.00","53,283.00","53,198.00","53,849.00","54,445.00","54,517.00","54,488.00","53,880.00","54,140.00","54,216.00","53,914.00","53,785.00","52,598.00","51,429.00","50,207.00","49,367.00","49,135.00","48,895.00","48,451.00","48,356.00","48,086.00","47,496.00","46,895.00","46,525.00","46,848.00","46,280.00","46,124.00","46,055.00","45,902.00","46,765.00","45,852.00","45,632.00","45,712.00","44,888.00","44,749.00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016,"58,303.00","58,018.00","57,892.00","59,901.00","60,018.00","59,870.00","59,674.00","59,410.00","59,294.00","58,200.00","57,469.00","56,772.00","55,898.00","55,505.00","55,411.00","54,106.00","52,831.00","52,635.00","52,332.00","52,019.00","52,363.00","52,829.00","52,345.00","52,019.00","52,721.00","52,767.00","52,884.00","52,810.00","53,499.00","53,880.00","53,818.00","52,907.00","51,953.00","51,818.00","51,617.00","50,353.00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015,"41,977.00","41,940.00","41,772.00","41,598.00","41,652.00","42,139.00","42,255.00","42,210.00","42,366.00","42,558.00","41,774.00","40,775.00","40,246.00","39,387.00","39,631.00","39,706.00","39,571.00","39,124.00","38,443.00","37,438.00","37,957.00","38,274.00","38,022.00","38,161.00","37,564.00","37,407.00","37,062.00","37,445.00","36,997.00","35,946.00","36,559.00","36,674.00","36,245.00","36,082.00","35,671.00","34,999.00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016,"45,229.00","45,305.00","45,389.00","45,510.00","46,003.00","45,994.00","45,833.00","45,648.00","45,043.00","44,194.00","43,623.00","44,083.00","43,036.00","42,354.00","41,629.00","40,665.00","40,660.00","40,035.00","40,275.00","39,399.00","39,945.00","40,471.00","40,324.00","39,712.00","38,981.00","39,503.00","39,063.00","39,609.00","40,125.00","40,678.00","40,273.00","39,863.00","39,065.00","39,602.00","39,230.00","38,844.00"
Fiat,Idea ATTRACTIVE 1.4 Fire Flex 8V 5p,2015,"41,977.00","41,940.00","41,772.00","41,598.00","41,652.00","42,139.00","42,255.00","42,210.00","42,366.00","42,558.00","41,774.00","40,775.00","40,246.00","39,387.00","39,631.00","39,706.00","39,571.00","39,124.00","38,443.00","37,438.00","37,957.00","38,274.00","38,022.00","38,161.00","37,564.00","37,407.00","37,062.00","37,445.00","36,997.00","35,946.00","36,559.00","36,674.00","36,245.00","36,082.00","35,671.00","34,999.00"
Fiat,Idea ATTRACTIVE 1.4 Fire Flex 8V 5p,2016,"45,229.00","45,305.00","45,389.00","45,510.00","46,003.00","45,994.00","45,833.00","45,648.00","45,043.00","44,194.00","43,623.00","44,083.00","43,036.00","42,354.00","41,629.00","40,665.00","40,660.00","40,035.00","40,275.00","39,399.00","39,945.00","40,471.00","40,324.00","39,712.00","38,981.00","39,503.00","39,063.00","39,609.00","40,125.00","40,678.00","40,273.00","39,863.00","39,065.00","39,602.00","39,230.00","38,844.00"
Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015,"52,515.00","52,500.00","51,824.00","52,423.00","53,003.00","53,662.00","53,160.00","52,852.00","53,314.00","53,507.00","52,534.00","51,304.00","51,838.00","51,382.00","50,734.00","49,600.00","49,312.00","48,733.00","48,751.00","48,238.00","48,155.00","47,312.00","46,720.00","46,521.00","46,238.00","46,788.00","46,054.00","46,114.00","45,700.00","45,529.00","46,378.00","45,036.00","45,511.00","45,617.00","44,755.00","44,627.00"
Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016,"56,431.00","56,164.00","55,922.00","55,856.00","54,818.00","56,033.00","55,856.00","55,810.00","56,631.00","55,654.00","54,906.00","54,166.00","54,092.00","52,814.00","52,384.00","52,219.00","51,986.00","51,985.00","51,494.00","51,017.00","50,388.00","50,387.00","50,467.00","49,552.00","50,232.00","50,470.00","50,134.00","49,459.00","50,030.00","50,681.00","50,414.00","49,494.00","49,370.00","50,016.00","49,677.00","50,120.00"
Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015,"46,484.00","46,426.00","46,290.00","46,156.00","46,520.00","46,695.00","46,744.00","47,101.00","47,164.00","47,445.00","47,598.00","48,700.00","48,763.00","48,860.00","48,950.00","48,940.00","49,125.00","48,975.00","48,863.00","48,695.00","49,304.00","49,250.00","49,187.00","48,959.00","48,713.00","48,565.00","47,854.00","47,667.00","47,480.00","47,285.00","47,171.00","46,122.00","46,755.00","46,938.00","46,733.00","47,352.00"
