Marca,Modelo,Ano-modelo,Mes 1,Mes 2,Mes 3,Mes 4,Mes 5,Mes 6,Mes 7,Mes 8,Mes 9,Mes 10,Mes 11,Mes 12,Mes 13,Mes 14,Mes 15,Mes 16,Mes 17,Mes 18,Mes 19,Mes 20,Mes 21,Mes 22,Mes 23,Mes 24,Mes 25,Mes 26,Mes 27,Mes 28,Mes 29,Mes 30,Mes 31,Mes 32,Mes 33,Mes 34,Mes 35,Mes 36
Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2015,"R$ 40.053,00","R$ 40.007,00","R$ 39.854,00","R$ 39.673,00","R$ 39.535,00","R$ 39.029,00","R$ 38.841,00","R$ 38.791,00","R$ 38.812,00","R$ 38.867,00","R$ 39.140,00","R$ 39.281,00","R$ 39.356,00","R$ 39.423,00","R$ 39.463,00","R$ 38.548,00","R$ 38.391,00","R$ 39.270,00","R$ 40.012,00","R$ 39.284,00","R$ 39.200,00","R$ 38.459,00","R$ 38.382,00","R$ 38.410,00","R$ 38.371,00","R$ 38.252,00","R$ 38.163,00","R$ 38.676,00","R$ 38.901,00","R$ 39.409,00","R$ 39.975,00","R$ 39.521,00","R$ 40.071,00","R$ 40.101,00","R$ 39.756,00","R$ 39.039,00"
Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2019,"R$ 47.810,00","R$ 47.561,00","R$ 47.318,00","R$ 47.076,00","R$ 47.365,00","R$ 47.259,00","R$ 48.141,00","R$ 48.236,00","R$ 48.965,00","R$ 48.737,00","R$ 48.395,00","R$ 48.504,00","R$ 48.521,00","R$ 47.992,00","R$ 46.875,00","R$ 47.323,00","R$ 47.876,00","R$ 48.101,00","R$ 47.929,00","R$ 47.617,00","R$ 47.730,00","R$ 47.817,00","R$ 47.577,00","R$ 46.868,00","R$ 47.003,00","R$ 48.999,00","R$ 48.573,00","R$ 50.965,00","R$ 51.652,00","R$ 54.652,00","R$ 56.521,00","R$ 56.989,00","R$ 59.642,00","R$ 60.507,00","R$ 62.109,00","R$ 63.377,00"
Hyundai,HB20S Copa do Mundo 1.0 Flex 12V Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE CL 1.8,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE CL 1.8,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE CL 1.8,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE CL 1.8,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE CL 1.8,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE CL 1.8,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE GL 1.8 4p (Argentino),2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE GL 1.8 4p (Argentino),2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE GL 1.8 4p (Argentino),2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE GL 1.8 4p (Argentino),2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE GL 1.8 4p (Argentino),2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Volkswagen,VOYAGE GL 1.8 4p (Argentino),2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015,"R$ 53.025,00","R$ 53.202,00","R$ 53.875,00","R$ 53.945,00","R$ 54.615,00","R$ 54.720,00","R$ 55.425,00","R$ 55.118,00","R$ 54.116,00","R$ 53.399,00","R$ 52.486,00","R$ 52.624,00","R$ 52.447,00","R$ 51.250,00","R$ 50.088,00","R$ 50.291,00","R$ 50.375,00","R$ 49.258,00","R$ 48.541,00","R$ 48.510,00","R$ 48.210,00","R$ 47.389,00","R$ 47.545,00","R$ 47.820,00","R$ 47.795,00","R$ 46.683,00","R$ 47.085,00","R$ 45.997,00","R$ 45.601,00","R$ 46.201,00","R$ 45.621,00","R$ 45.783,00","R$ 46.419,00","R$ 45.537,00","R$ 44.692,00","R$ 44.451,00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017,"R$ 57.754,00","R$ 58.391,00","R$ 58.894,00","R$ 59.020,00","R$ 59.146,00","R$ 59.055,00","R$ 57.545,00","R$ 57.541,00","R$ 56.455,00","R$ 56.282,00","R$ 57.045,00","R$ 55.999,00","R$ 56.763,00","R$ 57.537,00","R$ 57.714,00","R$ 58.467,00","R$ 59.280,00","R$ 60.093,00","R$ 60.285,00","R$ 58.555,00","R$ 57.383,00","R$ 56.297,00","R$ 57.010,00","R$ 57.690,00","R$ 56.215,00","R$ 56.069,00","R$ 55.966,00","R$ 55.931,00","R$ 55.906,00","R$ 55.100,00","R$ 54.308,00","R$ 53.642,00","R$ 53.274,00","R$ 52.976,00","R$ 52.518,00","R$ 52.175,00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018,"R$ 61.178,00","R$ 60.965,00","R$ 60.726,00","R$ 61.538,00","R$ 62.344,00","R$ 63.178,00","R$ 62.215,00","R$ 61.460,00","R$ 61.299,00","R$ 61.499,00","R$ 62.388,00","R$ 61.492,00","R$ 60.961,00","R$ 60.839,00","R$ 60.818,00","R$ 60.467,00","R$ 60.817,00","R$ 59.782,00","R$ 58.590,00","R$ 57.670,00","R$ 56.935,00","R$ 56.603,00","R$ 56.320,00","R$ 55.715,00","R$ 55.241,00","R$ 54.324,00","R$ 53.630,00","R$ 52.987,00","R$ 52.694,00","R$ 52.378,00","R$ 51.805,00","R$ 51.350,00","R$ 50.903,00","R$ 51.054,00","R$ 51.020,00","R$ 51.812,00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015,"R$ 56.262,00","R$ 56.020,00","R$ 55.912,00","R$ 55.664,00","R$ 55.449,00","R$ 55.296,00","R$ 55.285,00","R$ 55.510,00","R$ 55.632,00","R$ 56.151,00","R$ 55.702,00","R$ 54.895,00","R$ 56.152,00","R$ 55.899,00","R$ 54.667,00","R$ 54.240,00","R$ 54.069,00","R$ 53.898,00","R$ 52.404,00","R$ 52.100,00","R$ 51.890,00","R$ 52.614,00","R$ 51.959,00","R$ 51.183,00","R$ 51.520,00","R$ 50.320,00","R$ 49.588,00","R$ 48.400,00","R$ 48.560,00","R$ 49.214,00","R$ 47.596,00","R$ 47.018,00","R$ 47.639,00","R$ 47.014,00","R$ 46.123,00","R$ 46.735,00"
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016,"R$ 58.026,00","R$ 57.810,00","R$ 56.516,00","R$ 57.713,00","R$ 56.749,00","R$ 56.662,00","R$ 56.403,00","R$ 56.199,00","R$ 55.421,00","R$ 54.892,00","R$ 54.161,00","R$ 54.463,00","R$ 53.177,00","R$ 53.155,00","R$ 52.382,00","R$ 53.101,00","R$ 53.829,00","R$ 54.573,00","R$ 52.741,00","R$ 51.975,00","R$ 52.669,00","R$ 53.371,00","R$ 52.408,00","R$ 53.112,00","R$ 52.130,00","R$ 51.186,00","R$ 50.808,00","R$ 51.500,00","R$ 52.179,00","R$ 52.873,00","R$ 53.585,00","R$ 52.646,00","R$ 51.593,00","R$ 52.281,00","R$ 53.012,00","R$ 54.064,00"
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2015,"R$ 50.065,00","R$ 50.223,00","R$ 50.295,00","R$ 50.368,00","R$ 50.015,00","R$ 49.838,00","R$ 50.550,00","R$ 50.595,00","R$ 50.710,00","R$ 50.774,00","R$ 51.072,00","R$ 52.263,00","R$ 51.415,00","R$ 50.277,00","R$ 50.959,00","R$ 51.035,00","R$ 50.959,00","R$ 49.789,00","R$ 47.847,00","R$ 47.395,00","R$ 48.078,00","R$ 47.169,00","R$ 47.758,00","R$ 47.600,00","R$ 46.491,00","R$ 46.345,00","R$ 46.247,00","R$ 46.050,00","R$ 46.151,00","R$ 44.825,00","R$ 43.357,00","R$ 43.357,00","R$ 43.926,00","R$ 44.510,00","R$ 44.189,00","R$ 43.370,00"
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Aut.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Marea Weekend HLX 2.4 mpi 20V 4p Mec.,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015,"R$ 53.556,00","R$ 53.520,00","R$ 53.283,00","R$ 53.198,00","R$ 53.849,00","R$ 54.445,00","R$ 54.517,00","R$ 54.488,00","R$ 53.880,00","R$ 54.140,00","R$ 54.216,00","R$ 53.914,00","R$ 53.785,00","R$ 52.598,00","R$ 51.429,00","R$ 50.207,00","R$ 49.367,00","R$ 49.135,00","R$ 48.895,00","R$ 48.451,00","R$ 48.356,00","R$ 48.086,00","R$ 47.496,00","R$ 46.895,00","R$ 46.525,00","R$ 46.848,00","R$ 46.280,00","R$ 46.124,00","R$ 46.055,00","R$ 45.902,00","R$ 46.765,00","R$ 45.852,00","R$ 45.632,00","R$ 45.712,00","R$ 44.888,00","R$ 44.749,00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016,"R$ 58.303,00","R$ 58.018,00","R$ 57.892,00","R$ 59.901,00","R$ 60.018,00","R$ 59.870,00","R$ 59.674,00","R$ 59.410,00","R$ 59.294,00","R$ 58.200,00","R$ 57.469,00","R$ 56.772,00","R$ 55.898,00","R$ 55.505,00","R$ 55.411,00","R$ 54.106,00","R$ 52.831,00","R$ 52.635,00","R$ 52.332,00","R$ 52.019,00","R$ 52.363,00","R$ 52.829,00","R$ 52.345,00","R$ 52.019,00","R$ 52.721,00","R$ 52.767,00","R$ 52.884,00","R$ 52.810,00","R$ 53.499,00","R$ 53.880,00","R$ 53.818,00","R$ 52.907,00","R$ 51.953,00","R$ 51.818,00","R$ 51.617,00","R$ 50.353,00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015,"R$ 41.977,00","R$ 41.940,00","R$ 41.772,00","R$ 41.598,00","R$ 41.652,00","R$ 42.139,00","R$ 42.255,00","R$ 42.210,00","R$ 42.366,00","R$ 42.558,00","R$ 41.774,00","R$ 40.775,00","R$ 40.246,00","R$ 39.387,00","R$ 39.631,00","R$ 39.706,00","R$ 39.571,00","R$ 39.124,00","R$ 38.443,00","R$ 37.438,00","R$ 37.957,00","R$ 38.274,00","R$ 38.022,00","R$ 38.161,00","R$ 37.564,00","R$ 37.407,00","R$ 37.062,00","R$ 37.445,00","R$ 36.997,00","R$ 35.946,00","R$ 36.559,00","R$ 36.674,00","R$ 36.245,00","R$ 36.082,00","R$ 35.671,00","R$ 34.999,00"
Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016,"R$ 45.229,00","R$ 45.305,00","R$ 45.389,00","R$ 45.510,00","R$ 46.003,00","R$ 45.994,00","R$ 45.833,00","R$ 45.648,00","R$ 45.043,00","R$ 44.194,00","R$ 43.623,00","R$ 44.083,00","R$ 43.036,00","R$ 42.354,00","R$ 41.629,00","R$ 40.665,00","R$ 40.660,00","R$ 40.035,00","R$ 40.275,00","R$ 39.399,00","R$ 39.945,00","R$ 40.471,00","R$ 40.324,00","R$ 39.712,00","R$ 38.981,00","R$ 39.503,00","R$ 39.063,00","R$ 39.609,00","R$ 40.125,00","R$ 40.678,00","R$ 40.273,00","R$ 39.863,00","R$ 39.065,00","R$ 39.602,00","R$ 39.230,00","R$ 38.844,00"
Chevrolet,S10 Blazer DLX 2.2 MPFI / EFI,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,S10 Blazer DLX 2.2 MPFI / EFI,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,S10 Blazer DLX 2.2 MPFI / EFI,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,S10 Blazer DLX 2.2 MPFI / EFI,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Chevrolet,S10 Blazer DLX 2.2 MPFI / EFI,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
