Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
108988.0,109162.59027777778,174.590277777781,Mês 14,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
109526.0,109196.05613425926,-329.9438657407445,Mês 15,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
107495.0,109226.8108121142,1731.8108121141995,Mês 16,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
108995.0,109139.29504645705,144.29504645704583,Mês 17,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
110446.0,109018.40296699514,-1427.5970330048585,Mês 18,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
108437.0,108928.7698809114,491.76988091139356,Mês 19,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
108850.0,108866.83403765401,16.834037654014537,Mês 20,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
107445.0,108806.48687412518,1361.4868741251848,Mês 21,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
107099.0,108763.61078030228,1664.610780302275,Mês 22,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
106134.0,108717.1616786608,2583.1616786608065,Mês 23,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
105654.0,108838.17515188253,3184.175151882533,Mês 24,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
103547.0,108985.27308120608,5438.273081206076,Mês 25,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
102053.0,108970.7888935288,6917.7888935288065,Mês 26,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
101239.0,108954.80544484139,7715.8054448413895,Mês 27,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
100581.0,108934.70122072323,8353.701220723233,Mês 28,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
100345.0,108910.35875477399,8565.358754773988,Mês 29,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
98982.0,108891.28073046707,9909.280730467071,Mês 30,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
98160.0,108880.6872107564,10720.687210756398,Mês 31,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
97159.0,108876.68032157682,11717.680321576816,Mês 32,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
96355.0,108877.50084523705,12522.500845237053,Mês 33,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
95169.0,108883.41867616304,13714.41867616304,Mês 34,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
94226.0,108893.40266748477,14667.40266748477,Mês 35,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
93570.0,108908.08941655343,15338.089416553426,Mês 36,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2017.0
113899.0,116421.58333333333,2522.5833333333285,Mês 13,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
113102.0,116479.38194444444,3377.381944444438,Mês 14,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
112716.0,116585.74710648147,3869.7471064814745,Mês 15,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
112528.0,116726.39269868827,4198.3926986882725,Mês 16,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
112437.0,116747.0087569123,4310.008756912299,Mês 17,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
109626.0,116638.84281998832,7012.84281998832,Mês 18,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
112257.0,116473.74638832068,4216.74638832068,Mês 19,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
109450.0,116474.89192068073,7024.891920680733,Mês 20,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
106862.0,116346.04958073747,9484.049580737468,Mês 21,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
105293.0,116304.55371246558,11011.553712465582,Mês 22,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
104211.0,116250.59985517105,12039.59985517105,Mês 23,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
102944.0,116372.39984310197,13428.399843101972,Mês 24,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
99865.0,116485.09983002713,16620.09983002713,Mês 25,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
98677.0,116490.39287141828,17813.392871418284,Mês 26,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
98285.0,116491.3104486661,18206.310448666103,Mês 27,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
97371.0,116483.44072718149,19112.440727181485,Mês 28,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
96491.0,116463.19472955592,19972.194729555922,Mês 29,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
95971.0,116439.54356060956,20468.543560609556,Mês 30,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
95465.0,116422.93528899466,20957.93528899466,Mês 31,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
95091.0,116418.7010307175,21327.701030717493,Mês 32,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
94425.0,116414.0184565539,21989.018456553895,Mês 33,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
95732.0,116419.6825295386,20687.682529538593,Mês 34,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
95922.0,116429.276597628,20507.276597628006,Mês 35,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
97616.0,116444.16632616609,18828.166326166087,Mês 36,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2018.0
116965.0,123073.91666666667,6108.9166666666715,Mês 13,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
115467.0,122954.07638888889,7487.0763888888905,Mês 14,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
114687.0,122836.74942129629,8149.749421296292,Mês 15,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
114218.0,122722.14520640433,8504.145206404326,Mês 16,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
113657.0,122610.49064027135,8953.490640271353,Mês 17,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
110695.0,122501.9481936273,11806.948193627293,Mês 18,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
110730.0,122396.7772097629,11666.777209762906,Mês 19,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
107740.0,122125.00864390981,14385.008643909809,Mês 20,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
107904.0,121979.4260309023,14075.426030902294,Mês 21,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
109153.0,121905.62820014416,12752.628200144158,Mês 22,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
111087.0,121969.09721682283,10882.097216822833,Mês 23,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
114610.0,122130.35531822474,7520.3553182247415,Mês 24,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
121545.0,122433.80159474346,888.8015947434615,Mês 25,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
120855.0,122380.4586720832,1525.4586720832012,Mês 26,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
121751.0,122332.65719568272,581.6571956827247,Mês 27,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
125515.0,122290.64951021492,-3224.35048978508,Mês 28,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
125904.0,122254.69153553247,-3649.3084644675255,Mês 29,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
129324.0,122225.04161013757,-7098.958389862426,Mês 30,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
131211.0,122201.96606151342,-9009.03393848658,Mês 31,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
131967.0,122185.7317991593,-9781.2682008407,Mês 32,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
133047.0,122190.79206209676,-10856.207937903237,Mês 33,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
134929.0,122208.40589802962,-12720.594101970375,Mês 34,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
137457.0,122233.63737285342,-15223.362627146576,Mês 35,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
139287.0,122255.68238585597,-17031.317614144034,Mês 36,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2019.0
158784.0,138709.33333333334,-20074.666666666657,Mês 14,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
154831.0,139115.94444444444,-15715.055555555562,Mês 15,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
161487.0,139583.27314814815,-21903.726851851854,Mês 16,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
163051.0,140116.29591049382,-22934.70408950618,Mês 17,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
163793.0,140719.32056970164,-23073.67943029836,Mês 18,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
163555.0,141398.09728384344,-22156.90271615656,Mês 19,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
160283.0,142158.8553908304,-18124.144609169598,Mês 20,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
168886.0,143007.26000673295,-25878.739993267052,Mês 21,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
170529.0,143950.61500729402,-26578.38499270598,Mês 22,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
171841.0,143944.8329245685,-27896.1670754315,Mês 23,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
169401.0,143783.73566828255,-25617.26433171745,Mês 24,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
166081.0,142861.04697397276,-23219.953026027244,Mês 25,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
166424.0,141612.38422180383,-24811.615778196167,Mês 26,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
168601.0,141854.30512917638,-26746.694870823616,Mês 27,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
175071.0,142082.50185290404,-32988.49814709596,Mês 28,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
176071.0,142290.7709116337,-33780.22908836629,Mês 29,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
172450.0,142471.9771617287,-29978.02283827131,Mês 30,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
169813.0,142618.03187773094,-27194.968122269056,Mês 31,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
165295.0,142719.69309388823,-22575.30690611177,Mês 32,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
163583.0,142766.42956914305,-20816.570430856955,Mês 33,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
159914.0,142746.36036601057,-17167.639633989427,Mês 34,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
155999.0,142646.00581257028,-13352.994187429722,Mês 35,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
151448.0,142537.77021990376,-8910.22978009624,Mês 36,Volkswagen,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2020.0
108904.0,103615.25,-5288.75,Mês 17,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
105120.0,103753.35416666667,-1366.6458333333285,Mês 18,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
101020.0,103926.96701388889,2906.9670138888905,Mês 19,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
101788.0,104025.46426504629,2237.464265046292,Mês 20,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
100519.0,104207.50295380015,3688.5029538001545,Mês 21,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
101832.0,104404.7115332835,2572.7115332834946,Mês 22,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
102878.0,104595.10416105713,1717.1041610571265,Mês 23,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
101637.0,104761.36284114522,3124.362841145223,Mês 24,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
99219.0,104738.55974457398,5519.559744573984,Mês 25,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
100370.0,104695.93972328848,4325.93972328848,Mês 26,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
99916.0,104636.18470022919,4720.184700229191,Mês 27,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
99608.0,104489.20009191496,4881.200091914958,Mês 28,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
101167.0,104320.80009957454,3153.8000995745388,Mês 29,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
100155.0,104379.59594120576,4224.595941205756,Mês 30,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
99208.0,104431.78275575067,5223.782755750668,Mês 31,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
99708.0,104473.85073423915,4765.850734239153,Mês 32,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
97871.0,104511.21627333856,6640.216273338563,Mês 33,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
94563.0,104536.52571663343,9973.525716633434,Mês 34,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
90165.0,104547.51023191259,14382.510231912587,Mês 35,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
91416.0,104543.54407115055,13127.54407115055,Mês 36,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2015.0
109849.0,107508.66666666667,-2340.3333333333285,Mês 18,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
106365.0,107307.88888888889,942.8888888888905,Mês 19,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
106117.0,107122.54629629629,1005.546296296292,Mês 20,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
107527.0,106960.67515432098,-566.324845679017,Mês 21,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
103679.0,106800.14808384774,3121.1480838477437,Mês 22,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
100371.0,106785.32709083505,6414.327090835053,Mês 23,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
101765.0,106801.60434840464,5036.604348404639,Mês 24,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
101230.0,106847.98804410502,5617.988044105019,Mês 25,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
100314.0,106915.98704778044,6601.987047780436,Mês 26,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
100419.0,106993.56930176214,6574.569301762138,Mês 27,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
100282.0,107117.53341024232,6835.533410242322,Mês 28,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
101646.0,107131.41119442918,5485.41119442918,Mês 29,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
102641.0,107024.44546063161,4383.445460631614,Mês 30,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
102623.0,106984.09369346203,4361.093693462026,Mês 31,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
100775.0,106957.1107605098,6182.110760509793,Mês 32,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
98916.0,106943.32446586092,8027.324465860918,Mês 33,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
100254.0,106941.8785751559,6687.878575155904,Mês 34,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
99382.0,106953.6894494316,7571.689449431593,Mês 35,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
96783.0,106967.7196459813,10184.719645981299,Mês 36,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2016.0
118020.0,118029.66666666667,9.666666666671517,Mês 13,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
118962.0,117858.47222222222,-1103.527777777781,Mês 14,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
119360.0,117759.5949074074,-1600.4050925925985,Mês 15,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
119673.0,117697.31114969136,-1975.6888503086375,Mês 16,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
121275.0,117676.08707883231,-3598.912921167692,Mês 17,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
122920.0,117699.17766873499,-5220.822331265008,Mês 18,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
123922.0,117750.52580779625,-6171.47419220375,Mês 19,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
121760.0,117829.90295844593,-3930.097041554065,Mês 20,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
119652.0,117814.31153831643,-1837.6884616835741,Mês 21,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
121256.0,117749.67083317613,-3506.329166823867,Mês 22,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
120371.0,117778.89340260747,-2592.106597392529,Mês 23,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
117045.0,117806.5511861581,761.5511861581035,Mês 24,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
113892.0,117787.5137850046,3895.5137850046012,Mês 25,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
113117.0,117767.33437819943,4650.334378199434,Mês 26,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
112359.0,117759.7395578642,5400.739557864203,Mês 27,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
111617.0,117759.75161206894,6142.75161206894,Mês 28,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
110891.0,117764.95498393373,6873.954983933727,Mês 29,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
110181.0,117772.36064269219,7591.360642692191,Mês 30,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
108784.0,117778.45922385529,8994.459223855287,Mês 31,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
111448.0,117780.78700852687,6332.787008526866,Mês 32,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
112339.0,117776.69401270029,5437.694012700289,Mês 33,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
113686.0,117773.55921889894,4087.5592188989394,Mês 34,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
112924.0,117775.54991770917,4851.54991770917,Mês 35,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
112401.0,117775.27129396764,5374.271293967642,Mês 36,Volkswagen,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2017.0
48763.0,46943.583333333336,-1819.4166666666642,Mês 13,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48860.0,46981.881944444445,-1878.1180555555547,Mês 14,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48950.0,47028.20543981482,-1921.7945601851825,Mês 15,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48940.0,47089.72255979938,-1850.277440200618,Mês 16,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
49125.0,47167.532773116,-1957.4672268840004,Mês 17,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48975.0,47221.49383754233,-1753.5061624576701,Mês 18,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48863.0,47265.368324004194,-1597.6316759958063,Mês 19,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48695.0,47308.815684337875,-1386.1843156621253,Mês 20,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
49304.0,47326.1336580327,-1977.866341967303,Mês 21,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
49250.0,47339.64479620209,-1910.3552037979098,Mês 22,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
49187.0,47330.8651958856,-1856.134804114401,Mês 23,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48959.0,47308.603962209396,-1650.3960377906042,Mês 24,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48713.0,47192.65429239351,-1520.3457076064878,Mês 25,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
48565.0,47213.41020564853,-1351.589794351472,Mês 26,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
47854.0,47232.70422741553,-621.2957725844681,Mês 27,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
47667.0,47249.745793048925,-417.2542069510746,Mês 28,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
47480.0,47263.08106248639,-216.91893751361204,Mês 29,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
47285.0,47271.04341993392,-13.956580066078459,Mês 30,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
47171.0,47275.172551799886,104.1725517998857,Mês 31,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
46122.0,47275.98957078286,1153.9895707828618,Mês 32,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
46755.0,47273.254061319945,518.2540613199453,Mês 33,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
46938.0,47268.847428260546,330.8474282605457,Mês 34,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
46733.0,47262.947647598754,529.947647598754,Mês 35,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
47352.0,47257.287851908186,-94.71214809181402,Mês 36,Volkswagen,SPACEFOX 1.6/ 1.6 Trend Total Flex 8V 5p,2015.0
51518.0,53124.916666666664,1606.9166666666642,Mês 17,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
52734.0,53040.57638888889,306.5763888888905,Mês 18,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
52940.0,52970.29108796296,30.291087962963502,Mês 19,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
51800.0,52905.23201195987,1105.2320119598735,Mês 20,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
51976.0,52831.501346289864,855.5013462898642,Mês 21,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
51038.0,52734.79312514736,1696.7931251473565,Mês 22,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
51658.0,52744.19255224297,1086.1925522429665,Mês 23,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
51009.0,52779.125264929884,1770.125264929884,Mês 24,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
51532.0,52759.80237034071,1227.8023703407089,Mês 25,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
50602.0,52730.2025678691,2128.202567869099,Mês 26,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
50756.0,52711.55278185819,1955.5527818581904,Mês 27,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
50258.0,52732.265513679704,2474.265513679704,Mês 28,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
49138.0,52838.70430648635,3700.7043064863465,Mês 29,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
49779.0,52814.85327647132,3035.8532764713236,Mês 30,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
49549.0,52796.04301710319,3247.0430171031912,Mês 31,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
48132.0,52781.52234453154,4649.522344531542,Mês 32,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
48777.0,52771.21320557918,3994.213205579181,Mês 33,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
48998.0,52766.18919385329,3768.1891938532935,Mês 34,Volkswagen,SPACEFOX COMFORTLINE 1.6 Mi T.Flex 8V 5p,2015.0
