Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
6701,58592.0,58295.0,59068.0,59323.0,57895.0,56937.0,57909.63636363637,57737.681818181816,57559.63774104683,57352.00252525252,57180.58112808526,57011.17066556287,Mês 7 - Mês 18,56819.899997589775,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017.0
6702,58295.0,59068.0,59323.0,57895.0,56937.0,57909.63636363637,57737.681818181816,57559.63774104683,57352.00252525252,57180.58112808526,57011.17066556287,56819.899997589775,Mês 8 - Mês 19,56603.89498579701,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017.0
6703,59068.0,59323.0,57895.0,56937.0,57909.63636363637,57737.681818181816,57559.63774104683,57352.00252525252,57180.58112808526,57011.17066556287,56819.899997589775,56603.89498579701,Mês 9 - Mês 20,56333.43830351623,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017.0
6704,59323.0,57895.0,56937.0,57909.63636363637,57737.681818181816,57559.63774104683,57352.00252525252,57180.58112808526,57011.17066556287,56819.899997589775,56603.89498579701,56333.43830351623,Mês 10 - Mês 21,56213.6675005147,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017.0
6705,57895.0,56937.0,57909.63636363637,57737.681818181816,57559.63774104683,57352.00252525252,57180.58112808526,57011.17066556287,56819.899997589775,56603.89498579701,56333.43830351623,56213.6675005147,Mês 11 - Mês 22,56232.36226453467,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017.0
6706,56937.0,57909.63636363637,57737.681818181816,57559.63774104683,57352.00252525252,57180.58112808526,57011.17066556287,56819.899997589775,56603.89498579701,56333.43830351623,56213.6675005147,56232.36226453467,Mês 12 - Mês 23,56095.71282108334,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2017.0
6719,59504.0,59258.0,59103.0,58946.0,59723.0,60468.0,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,Mês 1 - Mês 12,59499.393939393936,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6720,59258.0,59103.0,58946.0,59723.0,60468.0,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,Mês 2 - Mês 13,59478.13131313132,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6721,59103.0,58946.0,59723.0,60468.0,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,Mês 3 - Mês 14,59397.80869299051,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6722,58946.0,59723.0,60468.0,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,Mês 4 - Mês 15,59247.82710947863,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6723,59723.0,60468.0,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,Mês 5 - Mês 16,59001.14823935715,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6724,60468.0,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,Mês 6 - Mês 17,58823.34184694616,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6725,61250.0,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,58823.34184694616,Mês 7 - Mês 18,58777.10840376072,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6726,59495.0,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,58823.34184694616,58777.10840376072,Mês 8 - Mês 19,58956.099789500746,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6727,58992.0,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,58823.34184694616,58777.10840376072,58956.099789500746,Mês 9 - Mês 20,58934.88640668015,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6728,59010.0,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,58823.34184694616,58777.10840376072,58956.099789500746,58934.88640668015,Mês 10 - Mês 21,58824.400390669325,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6729,59834.0,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,58823.34184694616,58777.10840376072,58956.099789500746,58934.88640668015,58824.400390669325,Mês 11 - Mês 22,58683.49995689671,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6730,58899.0,59499.393939393936,59478.13131313132,59397.80869299051,59247.82710947863,59001.14823935715,58823.34184694616,58777.10840376072,58956.099789500746,58934.88640668015,58824.400390669325,58683.49995689671,Mês 12 - Mês 23,58678.85693653311,Mitsubishi,Lancer 2.0 16V 160cv Mec.,2018.0
6743,97726.0,97943.0,97620.0,98817.0,100104.0,98720.0,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,Mês 1 - Mês 12,101323.22727272728,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6744,97943.0,97620.0,98817.0,100104.0,98720.0,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,Mês 2 - Mês 13,101590.80303030302,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6745,97620.0,98817.0,100104.0,98720.0,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,Mês 3 - Mês 14,101830.09067952247,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6746,98817.0,100104.0,98720.0,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,Mês 4 - Mês 15,101914.8164983165,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6747,100104.0,98720.0,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,Mês 5 - Mês 16,102090.32558945748,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6748,98720.0,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,Mês 6 - Mês 17,102456.5278701462,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6749,100102.0,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,102456.5278701462,Mês 7 - Mês 18,102560.9342933619,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6750,100202.0,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,102456.5278701462,102560.9342933619,Mês 8 - Mês 19,102823.4521968853,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6751,100415.0,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,102456.5278701462,102560.9342933619,102823.4521968853,Mês 9 - Mês 20,103082.91844885456,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6752,100802.0,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,102456.5278701462,102560.9342933619,102823.4521968853,103082.91844885456,Mês 10 - Mês 21,103354.89835162184,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6753,100312.0,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,102456.5278701462,102560.9342933619,102823.4521968853,103082.91844885456,103354.89835162184,Mês 11 - Mês 22,103678.36011066662,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6754,100442.0,101323.22727272728,101590.80303030302,101830.09067952247,101914.8164983165,102090.32558945748,102456.5278701462,102560.9342933619,102823.4521968853,103082.91844885456,103354.89835162184,103678.36011066662,Mês 12 - Mês 23,103889.66222795566,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2015.0
6767,109117.0,108672.0,108258.0,108040.0,107752.0,107233.0,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,Mês 1 - Mês 12,107449.13636363635,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6768,108672.0,108258.0,108040.0,107752.0,107233.0,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,Mês 2 - Mês 13,107553.72727272726,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6769,108258.0,108040.0,107752.0,107233.0,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,Mês 3 - Mês 14,107674.59986225894,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6770,108040.0,107752.0,107233.0,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,Mês 4 - Mês 15,107798.77571166203,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6771,107752.0,107233.0,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,Mês 5 - Mês 16,107944.61927470293,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6772,107233.0,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,Mês 6 - Mês 17,108088.95119004553,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6773,106956.0,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,108088.95119004553,Mês 7 - Mês 18,108162.54741316734,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6774,107055.0,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,108088.95119004553,108162.54741316734,Mês 8 - Mês 19,108163.01126263068,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6775,107100.0,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,108088.95119004553,108162.54741316734,108163.01126263068,Mês 9 - Mês 20,108129.78666434696,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6776,108413.0,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,108088.95119004553,108162.54741316734,108163.01126263068,108129.78666434696,Mês 10 - Mês 21,108044.66850621272,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6777,107410.0,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,108088.95119004553,108162.54741316734,108163.01126263068,108129.78666434696,108044.66850621272,Mês 11 - Mês 22,108162.88429547253,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6778,108866.0,107449.13636363635,107553.72727272726,107674.59986225894,107798.77571166203,107944.61927470293,108088.95119004553,108162.54741316734,108163.01126263068,108129.78666434696,108044.66850621272,108162.88429547253,Mês 12 - Mês 23,108124.490112688,Nissan,Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.,2016.0
6791,46625.0,46729.0,47051.0,46019.0,46518.0,45468.0,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,Mês 1 - Mês 12,45388.31818181818,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6792,46729.0,47051.0,46019.0,46518.0,45468.0,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,Mês 2 - Mês 13,45265.99999999999,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6793,47051.0,46019.0,46518.0,45468.0,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,Mês 3 - Mês 14,45181.182506887046,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6794,46019.0,46518.0,45468.0,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,Mês 4 - Mês 15,45202.89554637282,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6795,46518.0,45468.0,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,Mês 5 - Mês 16,45097.92887901049,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6796,45468.0,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,Mês 6 - Mês 17,45100.91746435893,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6797,45865.0,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,45100.91746435893,Mês 7 - Mês 18,44946.72365941393,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6798,45968.0,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,45100.91746435893,44946.72365941393,Mês 8 - Mês 19,44842.02961050127,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6799,45811.0,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,45100.91746435893,44946.72365941393,44842.02961050127,Mês 9 - Mês 20,44766.02586379588,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6800,45652.0,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,45100.91746435893,44946.72365941393,44842.02961050127,44766.02586379588,Mês 10 - Mês 21,44682.56497680225,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6801,45541.0,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,45100.91746435893,44946.72365941393,44842.02961050127,44766.02586379588,44682.56497680225,Mês 11 - Mês 22,44585.05534578973,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6802,45875.0,45388.31818181818,45265.99999999999,45181.182506887046,45202.89554637282,45097.92887901049,45100.91746435893,44946.72365941393,44842.02961050127,44766.02586379588,44682.56497680225,44585.05534578973,Mês 12 - Mês 23,44475.56227822144,Nissan,VERSA SL 1.6 16V Flex Fuel 4p Mec.,2016.0
6815,42767.0,42810.0,42877.0,41890.0,40944.0,40746.0,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,Mês 1 - Mês 12,39985.045454545456,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6816,42810.0,42877.0,41890.0,40944.0,40746.0,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,Mês 2 - Mês 13,39830.22727272728,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6817,42877.0,41890.0,40944.0,40746.0,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,Mês 3 - Mês 14,39759.37672176309,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6818,41890.0,40944.0,40746.0,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,Mês 4 - Mês 15,39814.56565656567,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6819,40944.0,40746.0,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,Mês 5 - Mês 16,39820.49741561623,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6820,40746.0,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,Mês 6 - Mês 17,39722.07768571854,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6821,40595.0,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,39722.07768571854,Mês 7 - Mês 18,39599.91967847845,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6822,40377.0,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,39722.07768571854,39599.91967847845,Mês 8 - Mês 19,39451.55395583781,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6823,40231.0,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,39722.07768571854,39599.91967847845,39451.55395583781,Mês 9 - Mês 20,39252.721491780045,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6824,41085.0,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,39722.07768571854,39599.91967847845,39451.55395583781,39252.721491780045,Mês 10 - Mês 21,38998.70757201342,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6825,41215.0,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,39722.07768571854,39599.91967847845,39451.55395583781,39252.721491780045,38998.70757201342,Mês 11 - Mês 22,38885.64106572855,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6826,40672.0,39985.045454545456,39830.22727272728,39759.37672176309,39814.56565656567,39820.49741561623,39722.07768571854,39599.91967847845,39451.55395583781,39252.721491780045,38998.70757201342,38885.64106572855,Mês 12 - Mês 23,38857.292955590514,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6839,57004.0,57080.0,57173.0,57248.0,56847.0,56652.0,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,Mês 1 - Mês 12,57052.333333333336,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6840,57080.0,57173.0,57248.0,56847.0,56652.0,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,Mês 2 - Mês 13,57059.26262626264,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6841,57173.0,57248.0,56847.0,56652.0,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,Mês 3 - Mês 14,57082.425925925934,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6842,57248.0,56847.0,56652.0,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,Mês 4 - Mês 15,57133.98020610143,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6843,56847.0,56652.0,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,Mês 5 - Mês 16,57222.74534061152,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6844,56652.0,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,Mês 6 - Mês 17,57261.22096513551,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6845,57454.0,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,57261.22096513551,Mês 7 - Mês 18,57254.07882780636,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6846,56659.0,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,57261.22096513551,57254.07882780636,Mês 8 - Mês 19,57386.98532810377,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6847,56715.0,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,57261.22096513551,57254.07882780636,57386.98532810377,Mês 9 - Mês 20,57404.64495753941,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6848,56797.0,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,57261.22096513551,57254.07882780636,57386.98532810377,57404.64495753941,Mês 10 - Mês 21,57406.97967581252,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6849,56811.0,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,57261.22096513551,57254.07882780636,57386.98532810377,57404.64495753941,57406.97967581252,Mês 11 - Mês 22,57396.13907483398,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6850,57810.0,57052.333333333336,57059.26262626264,57082.425925925934,57133.98020610143,57222.74534061152,57261.22096513551,57254.07882780636,57386.98532810377,57404.64495753941,57406.97967581252,57396.13907483398,Mês 12 - Mês 23,57356.92828826504,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6863,61355.0,61138.0,60894.0,60622.0,60324.0,60040.0,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,Mês 1 - Mês 12,56418.77272727273,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6864,61138.0,60894.0,60622.0,60324.0,60040.0,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,Mês 2 - Mês 13,55867.40909090909,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6865,60894.0,60622.0,60324.0,60040.0,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,Mês 3 - Mês 14,55310.60123966942,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6866,60622.0,60324.0,60040.0,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,Mês 4 - Mês 15,54756.005509641866,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6867,60324.0,60040.0,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,Mês 5 - Mês 16,54212.638419317125,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6868,60040.0,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,Mês 6 - Mês 17,53691.57295753678,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6869,59798.0,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,53691.57295753678,Mês 7 - Mês 18,53214.36574701222,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6870,58677.0,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,53691.57295753678,53214.36574701222,Mês 8 - Mês 19,52815.320998545976,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6871,57875.0,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,53691.57295753678,53214.36574701222,52815.320998545976,Mês 9 - Mês 20,52344.72955754497,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6872,57713.0,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,53691.57295753678,53214.36574701222,52815.320998545976,52344.72955754497,Mês 10 - Mês 21,51813.593045367306,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6873,56957.0,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,53691.57295753678,53214.36574701222,52815.320998545976,52344.72955754497,51813.593045367306,Mês 11 - Mês 22,51322.42332196928,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6874,56798.0,56418.77272727273,55867.40909090909,55310.60123966942,54756.005509641866,54212.638419317125,53691.57295753678,53214.36574701222,52815.320998545976,52344.72955754497,51813.593045367306,51322.42332196928,Mês 12 - Mês 23,50775.32158264915,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6887,45520.0,45585.0,45857.0,46400.0,46967.0,46777.0,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,Mês 1 - Mês 12,46553.84848484848,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6888,45585.0,45857.0,46400.0,46967.0,46777.0,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,Mês 2 - Mês 13,46480.41919191919,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6889,45857.0,46400.0,46967.0,46777.0,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,Mês 3 - Mês 14,46349.30823385368,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6890,46400.0,46967.0,46777.0,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,Mês 4 - Mês 15,46191.48972043669,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6891,46967.0,46777.0,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,46191.48972043669,Mês 5 - Mês 16,46073.86920706916,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6892,46777.0,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,46191.48972043669,46073.86920706916,Mês 6 - Mês 17,46046.79232316533,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6893,46631.0,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,46191.48972043669,46073.86920706916,46046.79232316533,Mês 7 - Mês 18,46010.98363521465,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6894,46581.0,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,46191.48972043669,46073.86920706916,46046.79232316533,46010.98363521465,Mês 8 - Mês 19,45965.460279015344,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6895,46695.0,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,46191.48972043669,46073.86920706916,46046.79232316533,46010.98363521465,45965.460279015344,Mês 9 - Mês 20,45922.33897217922,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6896,46783.0,45976.0,45665.0,46553.84848484848,46480.41919191919,46349.30823385368,46191.48972043669,46073.86920706916,46046.79232316533,46010.98363521465,45965.460279015344,45922.33897217922,Mês 10 - Mês 21,45917.00479280612,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
