,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
394,46125.0,48785.59886121292,2660.598861212922,Mês 18,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
395,44326.0,48843.648766314,4517.648766314,Mês 19,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
396,44934.0,48854.28616350683,3920.286163506833,Mês 20,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
397,44313.0,48867.14334379906,4554.143343799064,Mês 21,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
398,44100.0,48876.23862244899,4776.238622448989,Mês 22,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
399,43568.0,48878.008507653074,5310.008507653074,Mês 23,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
400,42920.0,48844.342549957495,5924.342549957495,Mês 24,CAOA Chery,Tiggo 2.0 16V Mec. 5p,2015.0
413,30791.0,31144.33333333333,353.3333333333321,Mês 13,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
414,30735.0,31166.194444444445,431.19444444444525,Mês 14,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
415,30350.0,31190.04398148148,840.0439814814818,Mês 15,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
416,29672.0,31187.130979938276,1515.1309799382725,Mês 16,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
417,29909.0,31154.391894933127,1245.391894933127,Mês 17,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
418,30157.0,31118.091219510887,961.0912195108868,Mês 18,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
419,28980.0,31110.43215447013,2130.4321544701306,Mês 19,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
420,28810.0,31094.55150067597,2284.5515006759742,Mês 20,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
421,28424.0,31075.764125732305,2651.764125732305,Mês 21,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
422,28516.0,31051.16113621,2535.161136209997,Mês 22,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
423,28123.0,31021.42456422749,2898.4245642274946,Mês 23,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
424,27779.0,31037.209944579787,3258.2099445797867,Mês 24,Chevrolet,Classic ADVANTAGE 1.0 VHC FlexPower 4p,2015.0
437,27930.0,27634.666666666668,-295.3333333333321,Mês 13,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
438,28296.0,27662.13888888889,-633.8611111111095,Mês 14,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
439,27952.0,27692.31712962963,-259.6828703703686,Mês 15,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
440,27322.0,27696.843557098764,374.843557098764,Mês 16,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
441,27964.0,27686.163853523663,-277.8361464763366,Mês 17,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
442,27342.0,27647.34417465064,305.344174650636,Mês 18,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
443,26275.0,27634.872855871523,1359.872855871523,Mês 19,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
444,26315.0,27635.69559386081,1320.6955938608153,Mês 20,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
445,26556.0,27636.17022668255,1080.170226682549,Mês 21,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
446,26229.0,27631.26774557276,1402.2677455727608,Mês 22,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
447,26486.0,27647.37339103716,1161.3733910371593,Mês 23,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
448,26245.0,27659.57117362359,1414.57117362359,Mês 24,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2015.0
461,29748.0,29610.0,-138.0,Mês 13,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
462,29412.0,29630.83333333333,218.8333333333321,Mês 14,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
463,29316.0,29649.402777777777,333.4027777777774,Mês 15,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
464,28832.0,29651.43634259259,819.4363425925912,Mês 16,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
465,28840.0,29650.72270447531,810.722704475309,Mês 17,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
466,29240.0,29645.28292984825,405.2829298482502,Mês 18,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
467,29180.0,29583.639840668937,403.6398406689368,Mês 19,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
468,29283.0,29615.693160724684,332.6931607246843,Mês 20,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
469,28747.0,29636.83425745174,889.834257451741,Mês 21,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
470,28669.0,29628.153778906053,959.153778906053,Mês 22,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
471,28312.0,29621.749927148223,1309.749927148223,Mês 23,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
472,27779.0,29607.81242107724,1828.8124210772403,Mês 24,Chevrolet,Classic Life/LS 1.0 VHC FlexP. 4p,2016.0
485,44720.0,46026.583333333336,1306.5833333333358,Mês 13,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
486,44673.0,46101.29861111111,1428.2986111111095,Mês 14,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
487,43619.0,46181.4068287037,2562.4068287037007,Mês 15,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
488,42605.0,46263.44073109568,3658.440731095681,Mês 16,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
489,42421.0,46306.39412535365,3885.394125353654,Mês 17,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
490,42268.0,46341.51030246646,4073.510302466457,Mês 18,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
491,41887.0,46375.13616100533,4488.136161005328,Mês 19,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
492,42212.0,46360.06417442244,4148.064174422441,Mês 20,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
493,42017.0,46338.23618895764,4321.236188957642,Mês 21,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
494,42089.0,46306.92253803745,4217.922538037448,Mês 22,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
495,42468.0,46265.9160828739,3797.916082873897,Mês 23,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
496,41951.0,46216.659089780056,4265.659089780056,Mês 24,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Aut.,2015.0
509,42835.0,42782.833333333336,-52.16666666666424,Mês 13,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
510,41818.0,42847.23611111111,1029.2361111111095,Mês 14,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
511,41101.0,42917.4224537037,1816.4224537037007,Mês 15,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
512,41382.0,43008.95765817901,1626.9576581790095,Mês 16,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
513,41843.0,43063.78746302726,1220.7874630272636,Mês 17,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
514,42839.0,43079.60308494621,240.60308494620404,Mês 18,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
515,42784.0,43108.98667535839,324.9866753583847,Mês 19,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
516,42207.0,43090.06889830492,883.0688983049185,Mês 20,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
517,41629.0,43073.32463983033,1444.3246398303309,Mês 21,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
518,40851.0,43044.851693149525,2193.851693149525,Mês 22,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
519,40577.0,43014.42266757865,2437.4226675786485,Mês 23,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
520,40805.0,42995.2912232102,2190.2912232102026,Mês 24,Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0
533,46671.0,46258.5,-412.5,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
534,45616.0,46378.79166666666,762.7916666666642,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
535,45306.0,46496.60763888889,1190.6076388888905,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
536,44387.0,46620.32494212963,2233.324942129628,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
537,44287.0,46712.93535397376,2425.935353973764,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
538,43919.0,46768.67996680491,2849.6799668049134,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
539,43133.0,46805.90329737199,3672.903297371988,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
540,42659.0,46792.56190548632,4133.56190548632,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
541,42344.0,46747.77539761018,4403.775397610181,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
542,42838.0,46688.840014077694,3850.840014077694,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
543,42725.0,46622.91001525084,3897.91001525084,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
544,42158.0,46624.90251652174,4466.902516521739,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2015.0
557,51946.0,52847.833333333336,901.8333333333358,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
558,52554.0,52843.40277777778,289.402777777781,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
559,51824.0,52846.18634259259,1022.1863425925912,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
560,52518.0,52861.618537808645,343.6185378086448,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
561,53221.0,52893.17008262603,-327.8299173739724,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
562,53951.0,52828.85092284487,-1122.1490771551323,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
563,53165.0,52779.50516641527,-385.49483358472935,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
564,53266.0,52726.13059694988,-539.869403050121,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
565,53260.0,52609.3081466957,-650.691853304299,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
566,53032.0,52609.91715892034,-422.0828410796603,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
567,53031.0,52598.66025549704,-432.3397445029623,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
568,53744.0,52644.131943455126,-1099.868056544874,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2016.0
581,55489.0,55392.0,-97.0,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
582,55480.0,55429.41666666666,-50.58333333333576,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
583,55321.0,55415.86805555556,94.86805555555476,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
584,56050.0,55465.60706018518,-584.3929398148175,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
585,56501.0,55500.24098186728,-1000.7590181327178,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
586,57242.0,55518.51106368956,-1723.4889363104448,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
587,58011.0,55477.72031899702,-2533.279681002983,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
588,56343.0,55485.94701224677,-857.0529877532317,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
589,55216.0,55495.19259660067,279.19259660066746,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
590,55824.0,55502.20864631739,-321.79135368260904,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
591,54752.0,55511.97603351051,759.9760335105093,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
592,54932.0,55523.89070296972,591.8907029697148,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2017.0
605,56225.0,58172.0,1947.0,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
606,56050.0,58236.66666666666,2186.666666666664,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
607,55459.0,58316.05555555556,2857.0555555555547,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
608,55290.0,58420.06018518518,3130.0601851851825,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
609,55032.0,58467.14853395062,3435.148533950618,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
610,54970.0,58480.994245113165,3510.9942451131647,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
611,54444.0,58429.66043220593,3985.660432205928,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
612,54086.0,58306.548801556426,4220.548801556426,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
613,53655.0,58261.6778683528,4606.677868352796,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
614,53714.0,58243.651024048864,4529.651024048864,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
615,53378.0,58246.03860938627,4868.038609386269,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
616,52919.0,58249.625160168456,5330.625160168456,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2018.0
629,56913.0,58109.75,1196.75,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
630,56277.0,58107.5625,1830.5625,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
631,55756.0,58136.692708333336,2380.692708333336,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
632,54534.0,58199.08376736111,3665.0837673611095,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
633,53793.0,58297.34074797454,4504.3407479745365,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
634,53447.0,58397.11914363908,4950.11914363908,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
635,53331.0,58494.37907227568,5163.379072275675,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
636,52767.0,58528.57732829865,5761.577328298648,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
637,53230.0,58461.3754389902,5231.375438990202,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
638,53869.0,58290.40672557271,4421.406725572713,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
639,53920.0,58275.02395270378,4355.0239527037775,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
640,55429.0,58256.60928209576,2827.6092820957565,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2019.0
653,62000.0,61446.333333333336,-553.6666666666642,Mês 13,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
654,63466.0,61473.36111111111,-1992.6388888888905,Mês 14,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
655,64807.0,61537.80787037037,-3269.192129629628,Mês 15,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
656,66525.0,61532.20852623456,-4992.791473765436,Mês 16,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
657,66565.0,61482.47590342078,-5082.524096579218,Mês 17,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
658,68830.0,61464.84889537252,-7365.151104627483,Mês 18,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
659,67936.0,61481.75296998689,-6454.24703001311,Mês 19,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
660,70251.0,61464.48238415246,-8786.517615847537,Mês 20,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
661,71765.0,61481.77258283184,-10283.227417168164,Mês 21,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
662,73344.0,61535.75363140115,-11808.246368598848,Mês 22,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
663,74788.0,61576.81643401792,-13211.18356598208,Mês 23,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
664,75553.0,61541.55113685274,-14011.448863147256,Mês 24,Chevrolet,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,2020.0
677,75885.0,78865.08333333333,2980.0833333333285,Mês 13,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
678,74999.0,79043.84027777778,4044.840277777781,Mês 14,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
679,74909.0,79237.49363425926,4328.493634259256,Mês 15,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
680,74658.0,79373.61810378087,4715.618103780871,Mês 16,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
681,74369.0,79446.58627909594,5077.586279095936,Mês 17,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
682,73782.0,79444.46846902059,5662.46846902059,Mês 18,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
683,72851.0,79365.84084143899,6514.840841438985,Mês 19,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
684,72975.0,79280.9109115589,6305.910911558894,Mês 20,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
685,72793.0,79122.48682085547,6329.486820855469,Mês 21,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
686,72623.0,78946.0273892601,6323.027389260096,Mês 22,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
687,71654.0,78844.36300503177,7190.363005031773,Mês 23,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
688,70715.0,78923.47658878441,8208.476588784411,Mês 24,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015.0
701,80078.0,77333.08333333333,-2744.9166666666715,Mês 17,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
702,81168.0,77210.25694444444,-3957.743055555562,Mês 18,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
703,80525.0,77086.02835648147,-3438.971643518525,Mês 19,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
704,76395.0,77094.61405285494,699.614052854944,Mês 20,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
705,77422.0,77075.83189059285,-346.1681094071537,Mês 21,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
706,76557.0,77144.98454814225,587.9845481422526,Mês 22,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
707,75135.0,77170.89992715411,2035.8999271541104,Mês 23,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
708,74135.0,77163.89158775029,3028.891587750288,Mês 24,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
709,74634.0,77249.5492200628,2615.549220062807,Mês 25,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
710,75495.0,77355.09498840137,1860.094988401368,Mês 26,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
711,75649.0,77396.26957076816,1747.269570768156,Mês 27,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
712,76658.0,77354.87536833217,696.8753683321702,Mês 28,Chevrolet,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016.0
721,75987.0,71039.08333333333,-4947.916666666672,Mês 29,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
722,77508.0,71047.92361111111,-6460.0763888888905,Mês 30,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
723,78216.0,71096.66724537036,-7119.332754629635,Mês 31,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
724,78800.0,71181.8895158179,-7618.110484182107,Mês 32,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
725,80322.0,71333.21364213606,-8988.786357863937,Mês 33,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
726,81382.0,71552.39811231407,-9829.60188768593,Mês 34,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
727,81978.0,71709.01462167357,-10268.985378326426,Mês 35,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
728,82627.0,71824.18250681303,-10802.817493186973,Mês 36,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2019.0
729,76513.0,75546.16666666667,-966.8333333333284,Mês 13,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
730,77228.0,75596.43055555556,-1631.569444444438,Mês 14,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
731,78556.0,75662.13310185185,-2893.866898148146,Mês 15,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
732,80933.0,75654.22752700618,-5278.77247299382,Mês 16,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
733,81115.0,75613.41315425669,-5501.58684574331,Mês 17,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
734,83030.0,75676.94758377808,-7353.052416221923,Mês 18,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
735,84609.0,75706.27654909292,-8902.723450907084,Mês 19,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
736,85986.0,75673.71626151733,-10312.28373848267,Mês 20,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
737,86258.0,75677.69261664378,-10580.307383356225,Mês 21,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
738,87443.0,75721.66700136408,-11721.332998635917,Mês 22,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
739,88858.0,75724.88925147775,-13133.110748522246,Mês 23,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
740,90484.0,75727.04668910091,-14756.953310899087,Mês 24,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,2020.0
753,42340.0,42925.25,585.25,Mês 13,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
754,42610.0,42927.4375,317.4375,Mês 14,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
755,42784.0,42931.05729166666,147.05729166666424,Mês 15,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
756,42681.0,42951.64539930556,270.64539930555475,Mês 16,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
757,42329.0,42986.69918258102,657.6991825810182,Mês 17,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
758,42415.0,43036.92411446277,621.9241144627667,Mês 18,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
759,41743.0,43069.33445733467,1326.3344573346694,Mês 19,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
760,42297.0,43056.528995445886,759.5289954458858,Mês 20,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
761,42872.0,43017.90641173305,145.90641173304903,Mês 21,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
762,42096.0,42968.56527937746,872.5652793774643,Mês 22,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
763,41539.0,42981.94571932559,1442.9457193255876,Mês 23,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
764,41437.0,43003.77452926939,1566.7745292693871,Mês 24,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2015.0
777,45517.0,44548.75,-968.25,Mês 13,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2016.0
778,46049.0,44559.47916666666,-1489.5208333333358,Mês 14,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2016.0
779,45894.0,44571.51909722222,-1322.480902777781,Mês 15,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2016.0
780,45324.0,44585.72902199074,-738.2709780092628,Mês 16,Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,2016.0
