,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
6824,39599.0,38998.70757201342,-600.2924279865765,Mês 22,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6825,40136.0,38885.64106572855,-1250.358934271455,Mês 23,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6826,40675.0,38857.292955590514,-1817.707044409486,Mês 24,Nissan,VERSA SV 1.6 16V Flex Fuel 4p Mec.,2016.0
6839,56531.0,57052.333333333336,521.3333333333358,Mês 13,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6840,56435.0,57059.26262626264,624.2626262626363,Mês 14,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6841,57366.0,57082.425925925934,-283.5740740740657,Mês 15,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6842,56750.0,57133.98020610143,383.98020610142703,Mês 16,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6843,57406.0,57222.74534061152,-183.2546593884836,Mês 17,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6844,58066.0,57261.22096513551,-804.7790348644921,Mês 18,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6845,55801.0,57254.07882780636,1453.0788278063628,Mês 19,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6846,55853.0,57386.98532810377,1533.9853281037722,Mês 20,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6847,55420.0,57404.64495753941,1984.6449575394145,Mês 21,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6848,54442.0,57406.97967581252,2964.979675812523,Mês 22,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6849,53749.0,57396.13907483398,3647.139074833984,Mês 23,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6850,53002.0,57356.92828826504,4354.928288265044,Mês 24,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2015.0
6863,57530.0,56418.77272727273,-1111.227272727272,Mês 13,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6864,56750.0,55867.40909090909,-882.5909090909117,Mês 14,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6865,55931.0,55310.60123966942,-620.3987603305795,Mês 15,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6866,54601.0,54756.005509641866,155.0055096418655,Mês 16,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6867,53302.0,54212.638419317125,910.6384193171252,Mês 17,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6868,52992.0,53691.57295753678,699.5729575367805,Mês 18,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6869,53283.0,53214.36574701222,-68.6342529877802,Mês 19,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6870,51767.0,52815.320998545976,1048.3209985459762,Mês 20,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6871,51522.0,52344.72955754497,822.729557544968,Mês 21,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6872,51392.0,51813.593045367306,421.59304536730633,Mês 22,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6873,50898.0,51322.42332196928,424.423321969276,Mês 23,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6874,49935.0,50775.32158264915,840.3215826491505,Mês 24,Nissan,Sentra S 2.0/ 2.0 Flex Fuel 16V Mec.,2016.0
6887,45264.0,46553.84848484848,1289.8484848484804,Mês 13,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6888,44729.0,46480.41919191919,1751.4191919191871,Mês 14,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6889,44803.0,46349.30823385368,1546.3082338536842,Mês 15,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6890,45410.0,46191.48972043669,781.4897204366935,Mês 16,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6891,45317.0,46073.86920706916,756.8692070691613,Mês 17,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6892,44316.0,46046.79232316533,1730.792323165333,Mês 18,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6893,43828.0,46010.98363521465,2182.983635214652,Mês 19,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6894,44018.0,45965.460279015344,1947.460279015344,Mês 20,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6895,44278.0,45922.33897217922,1644.3389721792191,Mês 21,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6896,43517.0,45917.00479280612,2400.0047928061176,Mês 22,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6897,43739.0,45963.68017611868,2224.68017611868,Mês 23,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6898,43185.0,45894.09562086242,2709.0956208624198,Mês 24,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2015.0
6911,54669.0,54564.5,-104.5,Mês 13,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6912,53558.0,54515.681818181816,957.6818181818162,Mês 14,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6913,53507.0,54454.85606060605,947.8560606060493,Mês 15,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6914,53441.0,54365.79981634527,924.7998163452648,Mês 16,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6915,52231.0,54226.51924548514,1995.5192454851424,Mês 17,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6916,51123.0,54275.9118260196,3152.9118260195974,Mês 18,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6917,50513.0,54218.154088907126,3705.1540889071257,Mês 19,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6918,49851.0,54172.10232611991,4321.102326119908,Mês 20,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6919,49025.0,53995.52630502904,4970.526305029038,Mês 21,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6920,49732.0,53855.026352993336,4123.026352993336,Mês 22,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6921,49562.0,53777.59340308079,4215.593403080791,Mês 23,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6922,49598.0,53711.59069624313,4113.590696243133,Mês 24,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2019.0
6935,57983.0,56247.333333333336,-1735.6666666666642,Mês 13,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6936,58610.0,56689.4595959596,-1920.5404040404028,Mês 14,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6937,59562.0,57220.21885521886,-2341.78114478114,Mês 15,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6938,59537.0,57865.71031017244,-1671.2896898275576,Mês 16,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6939,59472.0,58602.87078699452,-869.129213005479,Mês 17,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6940,61968.0,59169.34034805252,-2798.659651947484,Mês 18,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6941,65437.0,59444.0632118725,-5992.936788127496,Mês 19,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6942,69915.0,59525.208529630094,-10389.791470369906,Mês 20,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6943,71370.0,59453.49032246419,-11916.50967753581,Mês 21,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6944,73025.0,59719.18990095677,-13305.810099043229,Mês 22,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6945,74151.0,60188.57008186518,-13962.429918134818,Mês 23,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6946,74014.0,60808.40169121473,-13205.598308785273,Mês 24,Peugeot,208 Active Pack 1.6 Flex 16V 5p Aut.,2020.0
6959,50030.0,51009.0909090909,979.0909090909043,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6960,48977.0,51136.51515151515,2159.515151515152,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6961,49722.0,51261.81910009183,1539.8191000918305,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6962,50108.0,51352.42822161005,1244.428221610047,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6963,49422.0,51378.15769726651,1956.1576972665132,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6964,50513.0,51399.27753352317,886.2775335231709,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6965,48542.0,51383.18772289872,2841.1877228987214,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6966,48040.0,51453.146269330224,3413.146269330224,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6967,47690.0,51575.62791959197,3885.6279195919706,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6968,46870.0,51767.49074406235,4897.49074406235,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6969,47402.0,51813.415665192886,4411.415665192886,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6970,46821.0,51864.00537469744,5043.0053746974445,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2015.0
6983,54852.0,56468.22727272727,1616.227272727272,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6984,53809.0,56384.74242424242,2575.742424242424,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6985,53873.0,56263.72199265382,2390.7219926538164,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6986,52845.0,56139.812519130704,3294.8125191307045,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6987,52518.0,55992.0216153732,3474.0216153732035,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6988,52992.0,55951.20287161484,2959.2028716148416,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6989,51832.0,55927.09507923824,4095.0950792382423,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6990,52510.0,55890.89668008695,3380.8966800869457,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6991,51541.0,55871.870250344095,4330.870250344095,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6992,51527.0,55824.915464622376,4297.915464622376,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6993,52207.0,55783.33013288688,3576.330132886884,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
6994,52905.0,55767.84141187795,2862.8414118779474,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2016.0
7007,59232.0,59017.57575757576,-214.42424242424025,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7008,60052.0,58897.10101010102,-1154.898989898982,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7009,60026.0,58715.79032751761,-1310.2096724823932,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7010,60823.0,58473.81088664423,-2349.189113355773,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7011,61670.0,58319.92358695619,-3350.076413043811,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7012,60415.0,58219.82487434287,-2195.1751256571297,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7013,60398.0,58123.83309448163,-2274.1669055183665,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7014,59299.0,58065.39746946925,-1233.6025305307485,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7015,58113.0,58106.884828794486,-6.115171205514344,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7016,58344.0,58004.47111988863,-339.5288801113711,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7017,58102.0,57896.54595519015,-205.4540448098487,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7018,57944.0,57785.41219983967,-158.58780016032688,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2017.0
7031,61120.0,62077.409090909096,957.4090909090957,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7032,61023.0,61873.530303030304,850.5303030303039,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7033,60711.0,61631.94605142332,920.9460514233216,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7034,60230.0,61352.17324762778,1122.173247627783,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7035,60863.0,61190.52408265389,327.52408265389386,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7036,60449.0,61238.31732112987,789.3173211298708,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7037,59394.0,61093.72993837114,1699.7299383711434,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7038,58695.0,60953.58385282329,2258.5838528232925,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7039,58314.0,60838.40134762142,2524.401347621417,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7040,58212.0,60677.90419586028,2465.904195860283,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7041,57436.0,60562.75338680205,3126.7533868020478,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7042,56619.0,60515.31423854892,3896.314238548919,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2018.0
7055,62209.0,63191.24242424243,982.2424242424312,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7056,61200.0,63306.03535353536,2106.035353535357,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7057,60727.0,63449.02096724824,2722.020967248238,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7058,60004.0,63531.181996735024,3527.181996735024,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7059,59303.0,63506.01696178188,4203.016961781883,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7060,58551.0,63570.03106684125,5019.031066841249,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7061,57928.0,63532.10970865759,5604.10970865759,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7062,56858.0,63562.65254622296,6704.652546222962,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7063,56356.0,63638.50770652265,7282.507706522651,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7064,56841.0,63753.284925730295,6912.284925730295,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7065,57052.0,63829.25268589248,6777.252685892483,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7066,57832.0,63882.87856645433,6050.878566454332,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2019.0
7079,66910.0,66391.59090909091,-518.4090909090883,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7080,67960.0,66819.84848484848,-1140.1515151515196,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7081,69536.0,67206.93778696052,-2329.062213039477,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7082,70868.0,67547.85162228344,-3320.148377716556,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7083,70979.0,67803.87592754915,-3175.1240724508534,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7084,71617.0,67869.52113961779,-3747.478860382209,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7085,73148.0,68027.46281960861,-5120.537180391388,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7086,74672.0,68371.69470476525,-6300.30529523475,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7087,75824.0,68812.07375681009,-7011.926243189912,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7088,76242.0,69028.88091538052,-7213.11908461948,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7089,76785.0,69302.90831968005,-7482.091680319951,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7090,76847.0,69559.72299895606,-7287.277001043942,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Aut.,2020.0
7103,48307.0,48925.65151515152,618.6515151515196,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7104,47161.0,48875.42929292929,1714.4292929292933,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7105,46043.0,48832.81550352004,2789.81550352004,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7106,47083.0,48787.477604326086,1704.4776043260863,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7107,45960.0,48741.71727645293,2781.717276452924,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7108,47018.0,48707.45452394055,1689.4545239405488,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7109,47005.0,48555.692795903466,1550.6927959034656,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7110,46550.0,48505.64134682643,1955.641346826429,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7111,45928.0,48494.238227031135,2566.2382270311355,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7112,45966.0,48544.23218790285,2578.232187902853,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7113,45347.0,48478.33451935162,3131.3345193516216,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7114,44793.0,48310.55131637863,3517.551316378631,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0
7127,51209.0,51477.72727272727,268.72727272727207,Mês 13,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7128,50030.0,51182.39393939395,1152.3939393939509,Mês 14,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7129,50005.0,50885.11340679523,880.1134067952298,Mês 15,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7130,50647.0,50606.17600244874,-40.82399755126244,Mês 16,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7131,50969.0,50368.25430846575,-600.7456915342482,Mês 17,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7132,49653.0,50163.06283758924,510.0628375892411,Mês 18,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7133,48962.0,49991.9929533085,1029.9929533085017,Mês 19,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7134,49606.0,49869.23025134677,263.230251346773,Mês 20,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7135,48687.0,49616.03181752015,929.0318175201464,Mês 21,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7136,49355.0,49324.287076144654,-30.71292385534616,Mês 22,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7137,49233.0,49088.51991412035,-144.4800858796516,Mês 23,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7138,49042.0,48851.54458856621,-190.455411433788,Mês 24,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2016.0
7151,31317.0,30230.86363636364,-1086.136363636364,Mês 13,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7152,31842.0,30322.924242424244,-1519.075757575756,Mês 14,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7153,31771.0,30390.390036730947,-1380.609963269053,Mês 15,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7154,32043.0,30477.45393327212,-1565.5460667278785,Mês 16,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7155,32308.0,30606.036551233185,-1701.9634487668154,Mês 17,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7156,31582.0,30794.626075184053,-787.3739248159472,Mês 18,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7157,30350.0,30973.728627517023,623.7286275170227,Mês 19,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7158,30764.0,31153.92781508899,389.92781508899134,Mês 20,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7159,30710.0,31274.02391544933,564.0239154493283,Mês 21,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7160,31119.0,31375.867451607548,256.867451607548,Mês 22,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7161,30764.0,31428.581988510214,664.5819885102137,Mês 23,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7162,30972.0,31519.419517186143,547.4195171861429,Mês 24,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2015.0
7175,35615.0,35484.106060606064,-130.8939393939363,Mês 13,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7176,35450.0,35453.383838383845,3.3838383838447044,Mês 14,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7177,35549.0,35408.15847872667,-140.84152127333073,Mês 15,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7178,35122.0,35413.779945923896,291.77994592389587,Mês 16,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7179,35144.0,35463.08621375989,319.0862137598888,Mês 17,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7180,35628.0,35377.38336121135,-250.61663878864783,Mês 18,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7181,35186.0,35312.66957839996,126.6695783999603,Mês 19,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7182,35635.0,35253.71559399033,-381.2844060096686,Mês 20,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7183,34966.0,35294.77681575931,328.7768157593091,Mês 21,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7184,34390.0,35274.84106930019,884.8410693001933,Mês 22,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7185,34342.0,35224.558097547466,882.5580975474659,Mês 23,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7186,34378.0,35188.41529872716,810.4152987271591,Mês 24,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2016.0
7199,34198.0,33927.48484848485,-270.515151515152,Mês 30,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7200,34230.0,33536.93434343434,-693.0656565656609,Mês 31,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7201,34364.0,33234.269207223755,-1129.730792776245,Mês 32,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7202,34341.0,33007.506555453525,-1333.493444546475,Mês 33,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7203,34308.0,32719.68957094669,-1588.3104290533083,Mês 34,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7204,33965.0,32405.57723302301,-1559.4227669769862,Mês 35,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7205,33985.0,32092.29004438479,-1892.7099556152095,Mês 36,Renault,LOGAN Authentique Hi-Flex 1.0 16V 4p,2017.0
7206,44914.0,46009.48484848484,1095.4848484848408,Mês 13,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7207,44485.0,45987.4191919192,1502.4191919191944,Mês 14,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7208,44097.0,45955.339914294455,1858.3399142944545,Mês 15,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7209,43595.0,45924.396974798496,2329.396974798496,Mês 16,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7210,44590.0,45962.74548360867,1372.745483608669,Mês 17,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7211,43605.0,45926.31332983442,2321.3133298344183,Mês 18,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7212,43498.0,45844.6426331229,2346.6426331229013,Mês 19,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7213,43125.0,45817.99170433326,2692.9917043332607,Mês 20,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7214,43056.0,45810.458225047536,2754.458225047536,Mês 21,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7215,42984.0,45830.12608428781,2846.126084287811,Mês 22,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7216,42856.0,45889.3290681969,3033.329068196901,Mês 23,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7217,42685.0,45806.30610351716,3121.306103517163,Mês 24,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2015.0
7230,44967.0,45661.75757575757,694.7575757575687,Mês 13,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2016.0
7231,44840.0,45510.75252525252,670.7525252525229,Mês 14,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2016.0
7232,44622.0,45403.78711355984,781.7871135598398,Mês 15,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2016.0
7233,44496.0,45318.9959953066,822.9959953065991,Mês 16,Renault,LOGAN Dyna. EasyR Hi-Flex 1.6 8V,2016.0
