Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
8816,39460.0,38714.333333333336,38765.52777777778,38818.65509259259,38870.376350308645,38893.07437950103,38878.66391112612,38856.80257038662,38832.95278458551,38843.032183300966,38859.11819857605,38881.46138179072,Mês 12 - Mês 23,38889.49983027328,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2015.0
8829,40915.0,40984.0,41100.0,41485.0,42478.0,43451.0,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,Mês 1 - Mês 12,42079.16666666666,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8830,40984.0,41100.0,41485.0,42478.0,43451.0,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,Mês 2 - Mês 13,42176.18055555556,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8831,41100.0,41485.0,42478.0,43451.0,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,Mês 3 - Mês 14,42275.52893518518,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8832,41485.0,42478.0,43451.0,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,Mês 4 - Mês 15,42373.48967978395,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8833,42478.0,43451.0,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,Mês 5 - Mês 16,42447.53048643261,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8834,43451.0,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,Mês 6 - Mês 17,42444.991360302,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8835,43374.0,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,42444.991360302,Mês 7 - Mês 18,42361.15730699383,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8836,43294.0,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,42444.991360302,42361.15730699383,Mês 8 - Mês 19,42276.75374924332,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8837,42784.0,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,42444.991360302,42361.15730699383,42276.75374924332,Mês 9 - Mês 20,42191.98322834692,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8838,41987.0,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,42444.991360302,42361.15730699383,42276.75374924332,42191.98322834692,Mês 10 - Mês 21,42142.64849737584,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8839,41839.0,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,42444.991360302,42361.15730699383,42276.75374924332,42191.98322834692,42142.64849737584,Mês 11 - Mês 22,42155.61920549049,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8840,41259.0,42079.16666666666,42176.18055555556,42275.52893518518,42373.48967978395,42447.53048643261,42444.991360302,42361.15730699383,42276.75374924332,42191.98322834692,42142.64849737584,42155.61920549049,Mês 12 - Mês 23,42182.004139281365,Volkswagen,up! black/white/red I MOTION 1.0 Flex 5p,2016.0
8853,36646.0,36620.0,36449.0,36918.0,37336.0,36771.0,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,Mês 1 - Mês 12,36621.25,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8854,36620.0,36449.0,36918.0,37336.0,36771.0,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,Mês 2 - Mês 13,36619.1875,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8855,36449.0,36918.0,37336.0,36771.0,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,Mês 3 - Mês 14,36619.11979166666,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8856,36918.0,37336.0,36771.0,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,Mês 4 - Mês 15,36633.29644097222,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8857,37336.0,36771.0,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,Mês 5 - Mês 16,36609.57114438657,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8858,36771.0,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,Mês 6 - Mês 17,36549.03540641879,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8859,36720.0,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,36549.03540641879,Mês 7 - Mês 18,36530.538356953686,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8860,36995.0,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,36549.03540641879,36530.538356953686,Mês 8 - Mês 19,36514.74988669983,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8861,35885.0,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,36549.03540641879,36530.538356953686,36514.74988669983,Mês 9 - Mês 20,36474.72904392481,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8862,35902.0,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,36549.03540641879,36530.538356953686,36514.74988669983,36474.72904392481,Mês 10 - Mês 21,36523.87313091855,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8863,36202.0,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,36549.03540641879,36530.538356953686,36514.74988669983,36474.72904392481,36523.87313091855,Mês 11 - Mês 22,36575.69589182843,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8864,37011.0,36621.25,36619.1875,36619.11979166666,36633.29644097222,36609.57114438657,36549.03540641879,36530.538356953686,36514.74988669983,36474.72904392481,36523.87313091855,36575.69589182843,Mês 12 - Mês 23,36606.83721614746,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2015.0
8877,40020.0,39135.0,39176.0,39366.0,39210.0,38569.0,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,Mês 1 - Mês 12,38903.833333333336,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8878,39135.0,39176.0,39366.0,39210.0,38569.0,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,Mês 2 - Mês 13,38810.819444444445,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8879,39176.0,39366.0,39210.0,38569.0,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,Mês 3 - Mês 14,38783.80439814815,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8880,39366.0,39210.0,38569.0,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,Mês 4 - Mês 15,38751.12143132716,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8881,39210.0,38569.0,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,Mês 5 - Mês 16,38699.88155060443,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8882,38569.0,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,Mês 6 - Mês 17,38657.37167982146,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8883,38545.0,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,38657.37167982146,Mês 7 - Mês 18,38664.73598647325,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8884,38605.0,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,38657.37167982146,38664.73598647325,Mês 8 - Mês 19,38674.71398534602,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8885,38599.0,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,38657.37167982146,38664.73598647325,38674.71398534602,Mês 9 - Mês 20,38680.52348412485,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8886,38582.0,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,38657.37167982146,38664.73598647325,38674.71398534602,38680.52348412485,Mês 10 - Mês 21,38687.31710780192,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8887,38521.0,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,38657.37167982146,38664.73598647325,38674.71398534602,38680.52348412485,38687.31710780192,Mês 11 - Mês 22,38696.09353345208,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8888,38518.0,38903.833333333336,38810.819444444445,38783.80439814815,38751.12143132716,38699.88155060443,38657.37167982146,38664.73598647325,38674.71398534602,38680.52348412485,38687.31710780192,38696.09353345208,Mês 12 - Mês 23,38710.68466123976,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2016.0
8901,39841.0,39989.0,40254.0,40515.0,40777.0,41320.0,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,Mês 1 - Mês 12,41087.41666666666,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8902,39989.0,40254.0,40515.0,40777.0,41320.0,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,Mês 2 - Mês 13,41191.28472222222,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8903,40254.0,40515.0,40777.0,41320.0,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,Mês 3 - Mês 14,41291.47511574074,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8904,40515.0,40777.0,41320.0,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,Mês 4 - Mês 15,41377.9313753858,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8905,40777.0,41320.0,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,Mês 5 - Mês 16,41449.84232333462,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8906,41320.0,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,Mês 6 - Mês 17,41505.91251694584,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8907,41008.0,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,41505.91251694584,Mês 7 - Mês 18,41521.40522669132,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8908,41563.0,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,41505.91251694584,41521.40522669132,Mês 8 - Mês 19,41564.18899558227,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8909,42110.0,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,41505.91251694584,41521.40522669132,41564.18899558227,Mês 9 - Mês 20,41564.288078547455,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8910,41331.0,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,41505.91251694584,41521.40522669132,41564.18899558227,41564.288078547455,Mês 10 - Mês 21,41518.81208509308,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8911,41883.0,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,41505.91251694584,41521.40522669132,41564.18899558227,41564.288078547455,41518.81208509308,Mês 11 - Mês 22,41534.46309218417,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8912,42458.0,41087.41666666666,41191.28472222222,41291.47511574074,41377.9313753858,41449.84232333462,41505.91251694584,41521.40522669132,41564.18899558227,41564.288078547455,41518.81208509308,41534.46309218417,Mês 12 - Mês 23,41505.41834986618,Volkswagen,up! cross 1.0 T. Flex 12V 5p,2017.0
8925,38720.0,38710.0,38564.0,39040.0,38766.0,38712.0,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,Mês 1 - Mês 12,38431.75,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8926,38710.0,38564.0,39040.0,38766.0,38712.0,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,Mês 2 - Mês 13,38407.72916666666,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8927,38564.0,39040.0,38766.0,38712.0,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,Mês 3 - Mês 14,38382.53993055556,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8928,39040.0,38766.0,38712.0,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,Mês 4 - Mês 15,38367.418258101854,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8929,38766.0,38712.0,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,Mês 5 - Mês 16,38311.36977961034,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8930,38712.0,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,Mês 6 - Mês 17,38273.4839279112,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8931,38855.0,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,38273.4839279112,Mês 7 - Mês 18,38236.9409219038,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8932,38850.0,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,38273.4839279112,38236.9409219038,Mês 8 - Mês 19,38185.43599872912,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8933,37645.0,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,38273.4839279112,38236.9409219038,38185.43599872912,Mês 9 - Mês 20,38130.055665289874,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8934,37605.0,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,38273.4839279112,38236.9409219038,38185.43599872912,38130.055665289874,Mês 10 - Mês 21,38170.4769707307,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8935,37715.0,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,38273.4839279112,38236.9409219038,38185.43599872912,38130.055665289874,38170.4769707307,Mês 11 - Mês 22,38217.600051624926,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8936,37999.0,38431.75,38407.72916666666,38382.53993055556,38367.418258101854,38311.36977961034,38273.4839279112,38236.9409219038,38185.43599872912,38130.055665289874,38170.4769707307,38217.600051624926,Mês 12 - Mês 23,38259.483389260335,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2015.0
8949,39522.0,39600.0,39648.0,40110.0,41025.0,41320.0,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,Mês 1 - Mês 12,40662.66666666666,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8950,39600.0,39648.0,40110.0,41025.0,41320.0,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,Mês 2 - Mês 13,40757.72222222222,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8951,39648.0,40110.0,41025.0,41320.0,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,Mês 3 - Mês 14,40854.19907407407,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8952,40110.0,41025.0,41320.0,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,Mês 4 - Mês 15,40954.715663580246,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8953,41025.0,41320.0,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,Mês 5 - Mês 16,41025.108635545264,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8954,41320.0,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,Mês 6 - Mês 17,41025.11768850737,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8955,41305.0,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,41025.11768850737,Mês 7 - Mês 18,41000.54416254965,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8956,41326.0,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,41025.11768850737,41000.54416254965,Mês 8 - Mês 19,40975.17284276213,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8957,41021.0,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,41025.11768850737,41000.54416254965,40975.17284276213,Mês 9 - Mês 20,40945.93724632564,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8958,41010.0,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,41025.11768850737,41000.54416254965,40975.17284276213,40945.93724632564,Mês 10 - Mês 21,40939.68201685277,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8959,41055.0,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,41025.11768850737,41000.54416254965,40975.17284276213,40945.93724632564,40939.68201685277,Mês 11 - Mês 22,40933.82218492383,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8960,41010.0,40662.66666666666,40757.72222222222,40854.19907407407,40954.715663580246,41025.108635545264,41025.11768850737,41000.54416254965,40975.17284276213,40945.93724632564,40939.68201685277,40933.82218492383,Mês 12 - Mês 23,40923.72403366749,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2016.0
8973,42350.0,42831.0,43054.0,43316.0,43579.0,43393.0,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,Mês 1 - Mês 12,43453.25,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8974,42831.0,43054.0,43316.0,43579.0,43393.0,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,Mês 2 - Mês 13,43545.1875,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8975,43054.0,43316.0,43579.0,43393.0,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,Mês 3 - Mês 14,43604.703125,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8976,43316.0,43579.0,43393.0,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,Mês 4 - Mês 15,43650.595052083336,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8977,43579.0,43393.0,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,Mês 5 - Mês 16,43678.47797309028,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8978,43393.0,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,Mês 6 - Mês 17,43686.76780418114,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8979,43825.0,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,43686.76780418114,Mês 7 - Mês 18,43711.24845452956,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8980,43589.0,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,43686.76780418114,43711.24845452956,Mês 8 - Mês 19,43701.769159073694,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8981,44166.0,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,43686.76780418114,43711.24845452956,43701.769159073694,Mês 9 - Mês 20,43711.1665889965,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8982,43355.0,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,43686.76780418114,43711.24845452956,43701.769159073694,43711.1665889965,Mês 10 - Mês 21,43673.26380474621,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8983,43920.0,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,43686.76780418114,43711.24845452956,43701.769159073694,43711.1665889965,43673.26380474621,Mês 11 - Mês 22,43699.78578847506,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8984,44061.0,43453.25,43545.1875,43604.703125,43650.595052083336,43678.47797309028,43686.76780418114,43711.24845452956,43701.769159073694,43711.1665889965,43673.26380474621,43699.78578847506,Mês 12 - Mês 23,43681.43460418131,Volkswagen,up! cross I MOTION 1.0 T.Flex 12V 5p,2017.0
8997,126052.0,125764.0,126984.0,126841.0,126501.0,127120.0,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,Mês 3 - Mês 14,128537.91666666669,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
8998,125764.0,126984.0,126841.0,126501.0,127120.0,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,Mês 4 - Mês 15,128745.07638888888,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
8999,126984.0,126841.0,126501.0,127120.0,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,Mês 5 - Mês 16,128993.49942129628,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9000,126841.0,126501.0,127120.0,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,Mês 6 - Mês 17,129160.95770640433,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9001,126501.0,127120.0,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,Mês 7 - Mês 18,129354.28751527135,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9002,127120.0,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,Mês 8 - Mês 19,129592.0614748773,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9003,127500.0,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,129592.0614748773,Mês 9 - Mês 20,129798.06659778372,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9004,127889.0,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,129592.0614748773,129798.06659778372,Mês 10 - Mês 21,129989.57214759904,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9005,128065.0,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,129592.0614748773,129798.06659778372,129989.57214759904,Mês 11 - Mês 22,130164.61982656564,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9006,131126.0,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,129592.0614748773,129798.06659778372,129989.57214759904,130164.61982656564,Mês 12 - Mês 23,130339.5881454461,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9007,134192.0,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,129592.0614748773,129798.06659778372,129989.57214759904,130164.61982656564,130339.5881454461,Mês 13 - Mês 24,130274.05382423328,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9008,134421.0,128537.91666666669,128745.07638888888,128993.49942129628,129160.95770640433,129354.28751527135,129592.0614748773,129798.06659778372,129989.57214759904,130164.61982656564,130339.5881454461,130274.05382423328,Mês 14 - Mês 25,129947.55830958603,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2015.0
9019,139834.0,139645.0,139022.0,138455.0,139265.0,139121.0,139005.0,138856.0,138485.0,140349.0,138538.0,138138.0,Mês 1 - Mês 12,139059.41666666666,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2016.0
9020,139645.0,139022.0,138455.0,139265.0,139121.0,139005.0,138856.0,138485.0,140349.0,138538.0,138138.0,139059.41666666666,Mês 2 - Mês 13,138994.86805555556,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2016.0
9021,139022.0,138455.0,139265.0,139121.0,139005.0,138856.0,138485.0,140349.0,138538.0,138138.0,139059.41666666666,138994.86805555556,Mês 3 - Mês 14,138940.6903935185,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2016.0
9022,138455.0,139265.0,139121.0,139005.0,138856.0,138485.0,140349.0,138538.0,138138.0,139059.41666666666,138994.86805555556,138940.6903935185,Mês 4 - Mês 15,138933.9145929784,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2016.0
9023,139265.0,139121.0,139005.0,138856.0,138485.0,140349.0,138538.0,138138.0,139059.41666666666,138994.86805555556,138940.6903935185,138933.9145929784,Mês 5 - Mês 16,138973.82414239325,Volkswagen,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2016.0
